"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,4.83928185723688,0,0,0,3.33309575396763,0,0,0,0.96053066651092
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2.51377934154134,0.281176370416686,0,2.65716731992277,0,0
0,0,-1,0,0,0,0,0,0,0,0,0,0,8.14887543236842,0,0,0,0,0,3.88007108880927
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,3.19315458934243,4.24413164980573,0,0,0
0,0,0,0,-1,0,0,0,0,0,0,2.00415552870202,0,0,0,4.07420404372662,8.25586835019427,0,0,0
0,0,0,0,0,-1,0,0,0,0,0,5.01089961587242,0,0,2.33952719156881,0,0,0,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1.61836924254664,0,1.50720942527386,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1.48859828621549,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,4.35112456763158,7.64669346688985,0,0,0,1.64600476495269,0
0,0,0,0,0,0,0,0,0,-1,0,0.645662998188679,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1,0,12.5,0,0,0,0,2.01099972161412,0,0
-4.83928185723688,0,0,0,-2.00415552870202,-5.01089961587242,0,0,0,-0.645662998188679,0,0,0,0,0,0,0,0,4.07393363033944,0
0,0,0,0,0,0,0,0,0,0,-12.5,0,0,0,0,0,0,0,0,5.1593982446798
0,0,-8.14887543236842,0,0,0,0,0,-4.35112456763158,0,0,0,0,0,0,0,0,0,4.28006160470787,0
0,-2.51377934154134,0,0,0,-2.33952719156881,0,0,-7.64669346688985,0,0,0,0,0,0,0,0,0,0,0
-3.33309575396763,-0.281176370416686,0,-3.19315458934243,-4.07420404372662,0,-1.61836924254664,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-4.24413164980573,-8.25586835019427,0,0,0,0,0,0,0,0,0,0,0,0,2.33602524697376,0,0
0,-2.65716731992277,0,0,0,0,-1.50720942527386,-1.48859828621549,0,0,-2.01099972161412,0,0,0,0,0,-2.33602524697376,0,0,0
0,0,0,0,0,0,0,0,-1.64600476495269,0,0,-4.07393363033944,0,-4.28006160470787,0,0,0,0,0,0
-0.96053066651092,0,-3.88007108880927,0,0,0,0,0,0,0,0,0,-5.1593982446798,0,0,0,0,0,0,0
