"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,1.93104602366059,6.99503227602295,0,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0.103228052326238,0,5.20323396448912,0,0,0,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,2.40683319759811,2.5189493079731,0,0,0,0,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,10.1505407179092,0,0,0,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,2.34945928209076,0,0,6.2964937402221,3.89087137283111,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,7.26264815110224,0,0,0,0,0,0
0,0,0,0,0,0,-1,0,0,0,0,8.05889272641506,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,2.98601841600396,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,7.26104223298654,0,0,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,5.23895776701346,0,1.63862903904054,0,0
0,0,0,0,0,0,0,0,0,0,-1,0,0,0.0341178844086362,0,0,12.5,0,0,0
-1.93104602366059,-0.103228052326238,-2.40683319759811,0,0,0,-8.05889272641506,0,0,0,0,0,0,0,0,0,0,0,5.92867937597269,0
-6.99503227602295,0,-2.5189493079731,0,0,0,0,-2.98601841600396,0,0,0,0,0,0,0,0,0,2.06487722073737,0,0
0,-5.20323396448912,0,0,0,-7.26264815110224,0,0,0,0,-0.0341178844086362,0,0,0,0,0,0,0,0,0
0,0,0,-10.1505407179092,-2.34945928209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-7.26104223298654,-5.23895776701346,0,0,0,0,0,0,0,0,0.180449251196203,3.27113975667679
0,0,0,0,0,0,0,0,0,0,-12.5,0,0,0,0,0,0,0,0,6.72886024332321
0,0,0,0,-6.2964937402221,0,0,0,0,-1.63862903904054,0,0,-2.06487722073737,0,0,0,0,0,0,0
0,0,0,0,-3.89087137283111,0,0,0,0,0,0,-5.92867937597269,0,0,0,-0.180449251196203,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27113975667679,-6.72886024332321,0,0,0
