"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,4.23978347212429,8.51628382440816,1.16991415735396,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,2.43616446624383,1.14890565129953,0,0,0,0.730201969086415,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67218793231096,0
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,7.51679767606718,0,4.82001551336773,2.14193863285459,0,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0.283396950652659,0,0,6.91033843727564
0,0,0,0,0,0,-1,0,0,0,0,0,0,6.1080003493046,0,0,0,0,0,0
0,0,0,0,0,0,0,-1,0,0,0,5.82405206163188,2.83481052429231,5.22208549334144,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,4.12247755993098,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0.860724764001844,0,3.49082132262015,0,0,0
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,3.17556424427305,0,0,2.22944574556193
-4.23978347212429,-2.43616446624383,0,0,0,0,0,-5.82405206163188,0,0,0,0,0,0,0,0,0,4.2308982795802,0,0
-8.51628382440816,-1.14890565129953,0,0,0,0,0,-2.83481052429231,0,0,0,0,0,0,0,0,0,0,0,0
-1.16991415735396,0,0,0,0,0,-6.1080003493046,-5.22208549334144,0,0,0,0,0,0,0,0,0,0.810543787587063,0,0
0,0,0,0,-7.51679767606718,0,0,0,-4.12247755993098,-0.860724764001844,0,0,0,0,0,0,0,0,3.32781206768904,0
0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81661929997815,0,0
0,-0.730201969086415,0,0,-4.82001551336773,-0.283396950652659,0,0,0,-3.49082132262015,-3.17556424427305,0,0,0,0,0,0,0,0,0.860215817162435
0,0,0,0,-2.14193863285459,0,0,0,0,0,0,-4.2308982795802,0,-0.810543787587063,0,-2.81661929997815,0,0,0,0
0,0,-6.67218793231096,0,0,0,0,0,0,0,0,0,0,0,-3.32781206768904,0,0,0,0,0
0,0,0,0,0,-6.91033843727564,0,0,0,0,-2.22944574556193,0,0,0,0,0,-0.860215817162435,0,0,0
