"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,2.12776321688808,0,0,0,2.26170692784391,0,3.59504431582272,3.18834370724454,0
0,-1,0,0,0,0,0,0,0,0,0,0.48777084861243,12.5,0,0,0,0,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,0,0,2.14762039632736,12.5,0,0,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15814507792984,0
0,0,0,0,-1,0,0,0,0,0,0,6.83293189985176,0,0,0,0,0,0,0,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,10.3523796036726,0,0,0,0,1.56713608867897,0
0,0,0,0,0,0,-1,0,0,0,0,1.1035828568997,0,0,0,0,9.56919838492878,0,0,2.54089386650376
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,10.2382930721561,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,1.94795117774803,0,0,0,0,0,0,1.49647729318466,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3.26489438672756,0,0
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,2.93080161507122,0,0,0
-2.12776321688808,-0.48777084861243,0,0,-6.83293189985176,0,-1.1035828568997,0,-1.94795117774803,0,0,0,0,0,0,0,0,0,0,0
0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72955395710334
0,0,-2.14762039632736,0,0,-10.3523796036726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589897832961991,0
-2.26170692784391,0,0,0,0,0,0,-10.2382930721561,0,0,0,0,0,0,0,0,0,3.14006129744973,0,2.7295521763929
0,0,0,0,0,0,-9.56919838492878,0,0,0,-2.93080161507122,0,0,0,0,0,0,0,0,0
-3.59504431582272,0,0,0,0,0,0,0,0,-3.26489438672756,0,0,0,0,0,-3.14006129744973,0,0,0,0
-3.18834370724454,0,0,-3.15814507792984,0,-1.56713608867897,0,0,-1.49647729318466,0,0,0,0,0,-0.589897832961991,0,0,0,0,0
0,0,0,0,0,0,-2.54089386650376,0,0,0,0,0,-4.72955395710334,0,0,-2.7295521763929,0,0,0,0
