"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,0,0,4.78781077567857,0.388749280441793,0,8.86968116873408,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3.26781937614788,2.47301844744193,0,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,0.411147386316138,0,0,0,3.44185103948494,0,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,2.04931898687316,1.77991312412666,0,0,0,0,4.15862886819842,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,6.15238097878216,0,5.43096730675702,0,0,3.31263119697053,0,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0.18411742120524,0,3.40724968037945,1.27035000379852,0,1.05730011752612
0,0,0,0,0,0,-1,0,0,0,0,0,4.56770589709118,0,3.17330333306109,0,0.223069150886464,0.361273826588074,0,0
0,0,0,0,0,0,0,-1,0,0,0,10.0395336268107,0,0,0.0550432823869709,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1.85178604017616,0,0,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,3.09252827814401
0,0,0,0,0,0,0,0,0,0,-1,0,0,7.71218922432143,0,4.73334447289697,0,0,0,0
0,0,-0.411147386316138,-2.04931898687316,0,0,0,-10.0395336268107,0,0,0,0,0,0,0,0,0,0.384783184729134,0,0
0,0,0,-1.77991312412666,-6.15238097878216,0,-4.56770589709118,0,0,0,0,0,0,0,0,0,0,0,3.52152598845987,0
-4.78781077567857,0,0,0,0,0,0,0,0,0,-7.71218922432143,0,0,0,0,0,0,0,0,0
-0.388749280441793,-3.26781937614788,0,0,-5.43096730675702,-0.18411742120524,-3.17330333306109,-0.0550432823869709,0,0,0,0,0,0,0,0,0,0.512332919715322,0,5.85017160432988
0,-2.47301844744193,-3.44185103948494,0,0,0,0,0,-1.85178604017616,0,-4.73334447289697,0,0,0,0,0,0,0,0,0
-8.86968116873408,0,0,0,0,-3.40724968037945,-0.223069150886464,0,0,0,0,0,0,0,0,0,0,0,6.47847401154013,0
0,0,0,-4.15862886819842,-3.31263119697053,-1.27035000379852,-0.361273826588074,0,0,0,0,-0.384783184729134,0,0,-0.512332919715322,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-3.52152598845987,0,0,0,-6.47847401154013,0,0,0
0,0,0,0,0,-1.05730011752612,0,0,0,-3.09252827814401,0,0,0,0,-5.85017160432988,0,0,0,0,0
