"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,0,5.21801568450445,3.13845973670725,0.865098827269019,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0.931965333879097,0,1.19191720535007,11.634901172731,0,0,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,0,0,3.59163386224934,0,6.44779025274081,0,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,5.69230667771509,0,1.59083428593351,0,0,0,2.52637439508138,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,6.05576972455227,0,0,0
0,0,0,0,0,-1,0,0,0,0,0,3.88008941244348,0,0,0,0,6.44423027544773,0,3.1189362579969,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6.53161730980533
0,0,0,0,0,0,0,-1,0,0,0,1.99563857596233,2.03124017883795,2.98715490975984,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6.05220974725919,0,3.75194839550402,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,4.78331566298113,0,0,0,0,0.53601623423433,0,1.4586350387398
0,0,0,0,0,0,0,0,0,0,-1,0,0.467428473676464,0,0,0,0,0,0,0
0,-0.931965333879097,0,-5.69230667771509,0,-3.88008941244348,0,-1.99563857596233,0,0,0,0,0,0,0,0,0,0,0,0
-5.21801568450445,0,0,0,0,0,0,-2.03124017883795,0,-4.78331566298113,-0.467428473676464,0,0,0,0,0,0,3.18566097518027,0,1.64616271104297
-3.13845973670725,-1.19191720535007,-3.59163386224934,-1.59083428593351,0,0,0,-2.98715490975984,0,0,0,0,0,0,0,0,0,0,0,0
-0.865098827269019,-11.634901172731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363584940411902
0,0,-6.44779025274081,0,0,0,0,0,-6.05220974725919,0,0,0,0,0,0,0,0,0,6.8810637420031,0
0,0,0,0,-6.05576972455227,-6.44423027544773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.52637439508138,0,0,0,0,-3.75194839550402,-0.53601623423433,0,0,-3.18566097518027,0,0,0,0,0,0,0
0,0,0,0,0,-3.1189362579969,0,0,0,0,0,0,0,0,0,-6.8810637420031,0,0,0,0
0,0,0,0,0,0,-6.53161730980533,0,0,-1.4586350387398,0,0,-1.64616271104297,0,-0.363584940411902,0,0,0,0,0
