"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2734276389654,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88445882505606,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55916647165485,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,0,2.91267827382778,0,0,2.9564017340616,0,2.91509832455846,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1.185360531564,0,0,0,7.97611476291855,0
0,0,0,0,0,-1,0,0,0,0,0,0,8.87669644754464,4.35368186681904,1.04121182947062,0.49031875382412,0,0.22068471645997,0,0
0,0,0,0,0,0,-1,0,0,0,0,4.51763926046806,0,0,0,0.598526518908158,0,0,0,0.945153345715214
0,0,0,0,0,0,0,-1,0,0,0,5.08338928642355,0,4.81892780788333,0,2.06584512742314,0,2.12851419264754,0,0
0,0,0,0,0,0,0,0,-1,0,0,2.00471669743578,0.710625278627572,0,0,0,0,1.62313692150437,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.485930582520342,4.12757868147771,0,0,6.86461580153969
0,0,0,0,0,0,0,0,0,0,-1,0.894254755672619,0,3.32739032529762,0,5.90297728326263,0.92879602181138,2.46412402341494,0,0
0,0,0,0,0,0,-4.51763926046806,-5.08338928642355,-2.00471669743578,0,-0.894254755672619,0,0,0,0,0,0,0.648441821414714,0,2.19023085274509
0,0,0,-2.91267827382778,0,-8.87669644754464,0,0,-0.710625278627572,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-4.35368186681904,0,-4.81892780788333,0,0,-3.32739032529762,0,0,0,0,0,0,0,2.02388523708145,0
-10.2734276389654,0,0,0,-1.185360531564,-1.04121182947062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-2.9564017340616,0,-0.49031875382412,-0.598526518908158,-2.06584512742314,0,-0.485930582520342,-5.90297728326263,0,0,0,0,0,0,0,0,0
0,-4.88445882505606,-2.55916647165485,0,0,0,0,0,0,-4.12757868147771,-0.92879602181138,0,0,0,0,0,0,0,0,0
0,0,0,-2.91509832455846,0,-0.22068471645997,0,-2.12851419264754,-1.62313692150437,0,-2.46412402341494,-0.648441821414714,0,0,0,0,0,0,0,0
0,0,0,0,-7.97611476291855,0,0,0,0,0,0,0,0,-2.02388523708145,0,0,0,0,0,0
0,0,0,0,0,0,-0.945153345715214,0,0,-6.86461580153969,0,-2.19023085274509,0,0,0,0,0,0,0,0
