"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,1.20282942095292,0,0,0,0,0,2.64143390242099,1.33227199527093,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23522117048963
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.549460059064285,12.5,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,2.84445608019937,0,0,0,0,0,0,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,6.38722382847342,0,0,5.81809976510929,0,0.418538751492139,0,0
0,0,0,0,0,-1,0,0,0,0,0,8.45271449884771,1.3715118821052,0,0,0,0,0,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,5.72289067482448,0,0,0,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,4.74126428942137,9.62472633510027,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,2.1597967888342,0,0,0,2.53142298702396,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,4.61731253634133,6.13244017582643,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1,0,0,2.87527366489973,0,0,0,4.03338383285482,0,2.72492411369052
-1.20282942095292,0,0,-2.84445608019937,0,-8.45271449884771,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71240481879047
0,0,0,0,-6.38722382847342,-1.3715118821052,0,-4.74126428942137,0,0,0,0,0,0,0,0,0,2.90664351323206,1.70569473706693,0
0,0,0,0,0,0,0,-9.62472633510027,0,0,-2.87527366489973,0,0,0,0,0,0,0,4.43061028063818,0
0,0,0,0,0,0,-5.72289067482448,0,-2.1597967888342,-4.61731253634133,0,0,0,0,0,0,0,0,0,0
0,0,-0.549460059064285,0,-5.81809976510929,0,0,0,0,-6.13244017582643,0,0,0,0,0,0,0,0,0,0.32744989702938
0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.64143390242099,0,0,0,-0.418538751492139,0,0,0,0,0,-4.03338383285482,0,-2.90664351323206,0,0,0,0,0,0,0
-1.33227199527093,0,0,0,0,0,0,0,-2.53142298702396,0,0,0,-1.70569473706693,-4.43061028063818,0,0,0,0,0,0
0,-4.23522117048963,0,0,0,0,0,0,0,0,-2.72492411369052,-2.71240481879047,0,0,0,-0.32744989702938,0,0,0,0
