"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,2.44895284991925,0,0,0,0,8.69818341801544,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0.619596478938865,0,9.93669700809863,0,3.80181658198456,0,0,0
0,0,-1,0,0,0,0,0,0,0,0,7.25289332282511,6.23142405324387,0,0,0,0,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,0,0,1.63962604305387,0,0,0,0,0.29351848835711,0
0,0,0,0,-1,0,0,0,0,0,0,2.79815382725564,4.78933641245905,0,0,0,0,1.88165236697137,0,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,7.32898093726682,0,0,0,0,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,2.56330299190137,4.67991170875894,0,1.693087173789,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,0.859643055358222,1.45728927920839,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,7.32915183298013,0,0,0,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,2.07410374047092,0,0,0,0,1.34462193694026,0
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0.490936458260926,0,0,0,8.60870842385629
-2.44895284991925,0,-7.25289332282511,0,-2.79815382725564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.619596478938865,-6.23142405324387,0,-4.78933641245905,0,0,-0.859643055358222,0,0,0,0,0,0,0,0,0,0,2.20199039139512,0
0,0,0,-1.63962604305387,0,-7.32898093726682,0,-1.45728927920839,0,-2.07410374047092,0,0,0,0,0,0,0,6.42526045923963,0,0
0,-9.93669700809863,0,0,0,0,-2.56330299190137,0,0,0,0,0,0,0,0,0,0,0,6.15986918330751,0
0,0,0,0,0,0,-4.67991170875894,0,-7.32915183298013,0,-0.490936458260926,0,0,0,0,0,0,0,0,1.39129157614371
-8.69818341801544,-3.80181658198456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.88165236697137,0,-1.693087173789,0,0,0,0,0,0,-6.42526045923963,0,0,0,0,0,0
0,0,0,-0.29351848835711,0,0,0,0,0,-1.34462193694026,0,0,-2.20199039139512,0,-6.15986918330751,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-8.60870842385629,0,0,0,0,-1.39129157614371,0,0,0,0
