"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,1.79096266312075,0,0,0,3.49648452420026,3.59554308088582,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,9.74667454602835,0,0,0,0,5.11963365016177,0
0,0,-1,0,0,0,0,0,0,0,0,0,10.5330829593433,0,3.05188343133814,0,0,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2.08145389505574,0,0,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,1.96691704065667,0,0,0.165909997203862,0,0,2.66606578487859,0
0,0,0,0,0,-1,0,0,0,0,0,7.10317964571978,0,0,0,4.48103482340933,0,0.785411640303635,0,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,2.75332545397165,0,0,0,0,0,2.90680172011523
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,9.0897418733611,0,0,0,0,1.42322552554739
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3.57622272745127
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0.358374695300755,2.2751167601308,8.90445691911418,0,0.191653139038687,0
0,0,0,0,0,0,0,0,0,0,-1,3.60585769115946,0,0,0,0,0,4.46013056245646,0.615309235096172,0
-1.79096266312075,0,0,0,0,-7.10317964571978,0,0,0,0,-3.60585769115946,0,0,0,0,0,0,4.7544577972399,1.40733819082478,0
0,0,-10.5330829593433,0,-1.96691704065667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9.74667454602835,0,0,0,0,-2.75332545397165,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.05188343133814,0,0,0,0,-9.0897418733611,0,-0.358374695300755,0,0,0,0,0,0,0,0,0,0
-3.49648452420026,0,0,-2.08145389505574,-0.165909997203862,-4.48103482340933,0,0,0,-2.2751167601308,0,0,0,0,0,0,0,0,0,2.09375002688612
-3.59554308088582,0,0,0,0,0,0,0,0,-8.90445691911418,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.785411640303635,0,0,0,0,-4.46013056245646,-4.7544577972399,0,0,0,0,0,0,0,0
0,-5.11963365016177,0,0,-2.66606578487859,0,0,0,0,-0.191653139038687,-0.615309235096172,-1.40733819082478,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-2.90680172011523,-1.42322552554739,-3.57622272745127,0,0,0,0,0,0,-2.09375002688612,0,0,0,0
