"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76007054971858,0,0,0,2.22287498822458
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3.59756554266828,0,0,2.40760849238828,4.92933738400014,0
0,0,-1,0,0,0,0,0,0,0,0,0.667441195736552,12.5,0,0,0,0,0,0,0
0,0,0,-1,0,0,0,0,0,0,0,0.523482954714027,0,8.5919816547567,0,0,0,0,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4.78049943839067,0,0,0,0
0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1.37487374980147,1.85897488770205,0,0
0,0,0,0,0,0,-1,0,0,0,0,7.66065809025642,0,3.9080183452433,0,0,2.49352698639689,0,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,4.95943001189075,0,0,3.28917121037546,3.99987701411513
0,0,0,0,0,0,0,0,-1,0,0,0.67638092421964,0,0,0,0,0,4.82167705663506,0.731604132696249,0.0275171565064327
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,8.90243445733172,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-1,2.97203683507337,0,0,0,0,8.63159926380164,0,0,0
0,0,-0.667441195736552,-0.523482954714027,0,0,-7.66065809025642,0,-0.67638092421964,0,-2.97203683507337,0,0,0,0,0,0,0,0,0
0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-8.5919816547567,0,0,-3.9080183452433,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3.59756554266828,0,0,0,0,0,0,0,-8.90243445733172,0,0,0,0,0,0,0,0,0,3.74973084115386
-2.76007054971858,0,0,0,-4.78049943839067,0,0,-4.95943001189075,0,0,0,0,0,0,0,0,0,0.911739563274601,1.04988727292815,0
0,0,0,0,0,-1.37487374980147,-2.49352698639689,0,0,0,-8.63159926380164,0,0,0,0,0,0,0,0,0
0,-2.40760849238828,0,0,0,-1.85897488770205,0,0,-4.82167705663506,0,0,0,0,0,0,-0.911739563274601,0,0,0,0
0,-4.92933738400014,0,0,0,0,0,-3.28917121037546,-0.731604132696249,0,0,0,0,0,0,-1.04988727292815,0,0,0,0
-2.22287498822458,0,0,0,0,0,0,-3.99987701411513,-0.0275171565064327,0,0,0,0,0,-3.74973084115386,0,0,0,0,0
