"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
2.19138487849484e-08,0.000101996748364525,4.11881657250362e-05,0.00840417089456288,0.0466902608670742,0.0038960845503903,0.00678180936355363,0.00766494332432077,0.0141144063073684,0.00387311022645414
2.13572311918153e-08,8.87208776968057e-05,4.33203058123335e-05,0.00683532648478497,0.0363362123709545,0.00362331447543522,0.00797771364625323,0.00590980976222204,0.0132534314476117,0.00366609508037733
2.17453099910971e-08,7.57272840300823e-05,4.27869553143124e-05,0.00569703798332497,0.0351158262453444,0.0034107900861917,0.00961295939679986,0.00649232543330956,0.0107904548289738,0.00296370262380311
2.09341693148181e-08,7.25711786593923e-05,3.67405248975231e-05,0.00624912671543337,0.0280537966276536,0.0037948416184618,0.0118980561079572,0.00581238665052412,0.0111223403108956,0.00308437455445742
2.12283191128192e-08,6.04225159644408e-05,3.07335245526468e-05,0.00533721643757383,0.0274118621080821,0.00336967865797701,0.0127429888999548,0.00477068483359545,0.0115424762467118,0.00371226649199654
2.1959351977378e-08,4.9949302865111e-05,3.34800259182654e-05,0.00480724536311141,0.0225762392275425,0.00296930723149022,0.0138763578486404,0.00462907701509729,0.0112481065956451,0.00353222132744953
2.55932265133981e-08,5.09920884040094e-05,3.29551689722243e-05,0.00397018955235033,0.025667682102931,0.00275639999655211,0.0155117269594502,0.00416825121343748,0.0105566695615353,0.00361840993626755
2.57341275243844e-08,4.59131808864014e-05,2.67155118164065e-05,0.0033351889576901,0.0292820771598065,0.001882382537669,0.0194348530540374,0.00371175932892025,0.00935145560066279,0.004135164688817
2.11601158402162e-08,4.50170559513802e-05,2.2154862725559e-05,0.00286786605887517,0.0264450244329647,0.00184512889777514,0.0198333349320233,0.00300754159406361,0.00914474702608449,0.00400509732530886
2.24362943116739e-08,4.17781934949298e-05,1.6994788816959e-05,0.00291680961544354,0.030976161046939,0.00181342841057791,0.016756634632958,0.0029466149304149,0.010440515187419,0.00422384003757949
2.06781314289469e-08,3.83492987199795e-05,2.14555638325509e-05,0.00295476212899734,0.0285111067688423,0.00145360970708348,0.0199216933205902,0.00301955653749861,0.00980270529142263,0.00466437020226648
2.05798410903472e-08,3.39667807791344e-05,1.98133043880541e-05,0.00255313770200535,0.0301464868849845,0.00125901621629934,0.0236149460735194,0.00242025274300846,0.0080151588196428,0.00557315481859418
2.49185304749351e-08,3.25689205450946e-05,1.77968001824835e-05,0.00225607064109527,0.0319614704401579,0.00110362392788489,0.028371734059893,0.00251901903596401,0.00727212718463983,0.0064810678697549
2.51841769394785e-08,3.19421877040596e-05,1.68159852567189e-05,0.00179034149079041,0.0304442946498912,0.000896708184147985,0.0310231147882191,0.00208918022027589,0.00697740951573184,0.00693107556718843
2.48481923685004e-08,2.58722896796742e-05,1.8745136809592e-05,0.0016952590366109,0.0260415113979079,0.00071078162310451,0.0327848621210132,0.0020541597342438,0.00794928098586585,0.00656663182316893
