"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
0.306615078356117,0.631011158693582,0.632579857017845,0.257532303920016,0.872048238292336,0.0540294924285263,0.152463680133224,0.693101988174021,0.899835147429258,0.619259922765195,0.00460936012677848,0.579018435906619,0.275212008273229,0.266716551734135,0.611563650658354,0.461600996553898,0.868707967689261,0.503597144270316,0.224687448702753,0.0150441892910749
0.210697443473467,0.57193961366192,0.441606956798789,0.132851820846874,0.175194848295561,0.055872478675771,0.0784764893966337,0.375717365562321,0.64621861750775,0.233069606125537,0.0038176157572237,0.751576691818787,0.357421758999989,0.325526422412539,0.762875140166383,0.580888065692395,1.41144940228704,0.66071461808594,0.423472472587767,0.0199582334183477
0.137658879330858,0.519425147193967,0.293420318285765,0.0615314929952687,0.0270361253149905,0.0576873512764391,0.0360264196261716,0.189091398014486,0.418416800931775,0.0922425066616558,0.00305404288241419,0.8475059716337,0.412526880364732,0.353825475945678,0.602974450892835,0.625469337131586,1.43040909493416,0.720590600345411,0.710818232625411,0.0241467842483444
0.0885634906348512,0.473022468079209,0.191764043937607,0.0274234938820177,0.00451137966201454,0.0594862547980192,0.0157941120762585,0.094621952542271,0.242286750619452,0.0482700134780129,0.00241850662192832,0.872784776088324,0.439593592606135,0.356396741175429,0.365678636077193,0.61619128154339,1.33334745300696,0.710763469289508,0.965823999885003,0.0270555993024327
0.0575872373784621,0.43222569873756,0.126355504181574,0.0123397252024234,0.000858817839793101,0.0612886901057706,0.00695102576415515,0.049020327413382,0.130561599136314,0.0329636170105937,0.00192601797114921,0.851570191284565,0.446150325392446,0.342030183137658,0.191994160363442,0.579752547036565,1.22700649708961,0.667450183385761,1.09407086344766,0.0286736099823425
0.0384386289696156,0.39641186542255,0.0851511691522489,0.00575187216568812,0.00018626306726495,0.063113321405313,0.00315944046775269,0.0267428145681208,0.0690908902941655,0.0266115215389933,0.00155442732591355,0.805051458061786,0.440608759412479,0.318539910105185,0.0958392878942411,0.533106809742544,1.12668938075299,0.612259137933926,1.10772240991001,0.0293180202013399
0.0265352561990068,0.364922122180691,0.0590914462006854,0.00280893247286786,4.5615197113754e-05,0.0649744841952142,0.00150312513996417,0.0154309679180505,0.0372546051778157,0.0234411635191804,0.00127508147106619,0.746946231835558,0.428762510162174,0.291212667102528,0.0481905004616031,0.484653841209087,1.03413877566299,0.555266058102122,1.0573374810105,0.0293132866011306
0.0189908022610826,0.33714006159752,0.0423277599831662,0.00144223829246387,1.25045182672731e-05,0.0668826139528072,0.000752180804143751,0.00940566458207226,0.0208347483829325,0.0215474196378733,0.00106361431673974,0.685146678353164,0.413849468257919,0.263154923045095,0.0250886110973803,0.43805078722153,0.949103210211192,0.500676184839101,0.980091531545754,0.0288831302275723
0.0140849736757323,0.312526436484149,0.0312939034188598,0.000778259873458597,3.76479528309124e-06,0.068845551868282,0.000396058824125983,0.00603486146918128,0.0121597748848263,0.0202236742509558,0.00090171176980917,0.623933811489396,0.397552510563923,0.236036007954955,0.0136622562296754,0.394716052411923,0.871040308828571,0.45006555701505,0.89529319376867,0.0281674462358963
0.01080594851008,0.290623889585834,0.0238476299445566,0.000440384261086942,1.24468528255766e-06,0.0708695063977576,0.000219041909709112,0.00405856063612818,0.00741039463502504,0.0191816429169965,0.000776175735548088,0.565515917505439,0.380745452362956,0.21067592903024,0.00779717126712611,0.355072207384526,0.799393020659623,0.403873959441387,0.811697879540493,0.0272558751778805
