"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL1","Sp8.TL1","Sp9.TL1","Sp10.TL1","Sp11.TL1","Sp12.TL2","Sp13.TL2","Sp14.TL2","Sp15.TL2","Sp16.TL2","Sp17.TL2","Sp18.TL3","Sp19.TL3","Sp20.TL3"
0.862689709523693,0.608211681246758,0.0460577653720975,0.569287466350943,0.306271997047588,0.841200964059681,0.0985250608064234,0.588656686712056,0.254510877653956,0.131700505735353,0.544253851985559,0.631808480946347,0.95431182696484,0.33717024512589,0.925341691123322,0.094696180196479,0.582313554827124,0.742853693664074,0.296197229763493,0.75855331751518
0.474793021167563,0.171977966366297,0.0210877855106804,0.321408197977949,0.250734312516183,0.774507766946487,0.0296873013456402,0.330679455203814,0.228031715290065,0.0913793598473142,0.22615628258614,0.869862085586344,0.697299946104335,0.359480531005002,1.27282948254579,0.118724317337219,0.713702172323685,1.25371909710704,0.35159548665116,0.855492829838841
0.243021081672305,0.0427644188535383,0.0113464395513055,0.14918995446348,0.203174067730344,0.714837625262097,0.00748231535353442,0.238264923439846,0.203379378187229,0.0605590617021982,0.0889019291964541,0.976147790238079,0.355352560940064,0.371161905431661,1.25670264128148,0.13037962247975,0.686036206464453,1.61733080053727,0.394716821199839,0.939551958777512
0.123873436476174,0.0116207013538017,0.00700605237208783,0.0632085256598503,0.16763062258414,0.666273195999139,0.00171302411214778,0.209288952217255,0.181324057423545,0.0391785904664586,0.0381347481791479,0.986655597462416,0.154750794437352,0.37522485239281,1.1185088078313,0.131786184731022,0.590697213541022,1.70893915943103,0.425234458594687,1.00904893647453
0.0650670408601367,0.0036520000301843,0.00463575800717655,0.0269710356667706,0.142137016059633,0.628226644418372,0.000377226522122955,0.202833278571959,0.162038977596907,0.0252031456754913,0.018641075634233,0.948415636898708,0.0665645251360934,0.373965545206206,0.962921221072769,0.127576583362962,0.482968072686698,1.63744640846583,0.442596623987144,1.06092638017396
0.0356913225260921,0.00132935207092543,0.00316458535718505,0.0121441316625337,0.123875652842293,0.598757721980679,8.28076370199905e-05,0.204814417768247,0.145347643497918,0.0163074050321721,0.0103791013642108,0.889654254754465,0.0301935302847753,0.369079727185795,0.819072173609112,0.120785184791066,0.384272748461529,1.50557488784616,0.447463144730714,1.09419449285236
0.0205136002581689,0.000552990959586569,0.00219806537270579,0.0058536923986447,0.110615430585176,0.575926265797677,1.8541219594328e-05,0.210277796867802,0.130948226306076,0.0106861173961233,0.00648197340648935,0.824261190096664,0.0147526343263475,0.361770379651313,0.693888047471473,0.112933804337417,0.301129601309877,1.3606993915802,0.441535533370197,1.11006588216933
0.0123416584656215,0.000258576188110758,0.00154766748900409,0.00302350779142141,0.100802574818194,0.558134008702748,4.29583884465093e-06,0.217351796174134,0.118522356278352,0.00712204610705178,0.0044556104068434,0.758649740247352,0.00778988150781154,0.352868854151154,0.587675010373173,0.104767280971575,0.234054826134503,1.22052729740107,0.427025800262766,1.11107992603826
0.00775109679136499,0.000133712965968906,0.00110432180207916,0.00166696350059386,0.0933911793927399,0.544147899915071,1.03512910870619e-06,0.225267191004253,0.107776541337462,0.00484034635214396,0.00331076540132186,0.695679708404717,0.00443083714799008,0.342944456605747,0.4986394202724,0.0966671018060832,0.181272297975411,1.09094181057497,0.406219933946961,1.10023211711537
0.00506466370872497,7.53512952148781e-05,0.000798990211004438,0.000975704702033647,0.0876795057642183,0.533041653860831,2.59786907916897e-07,0.233678406747102,0.0984545323192312,0.00335952096612972,0.00261820315512144,0.63654548706035,0.00270013484764424,0.332388322010681,0.424412187182069,0.0888372685492936,0.140336152755367,0.973397104982293,0.38120752954724,1.08040742142461
0.00343116839681444,4.56940989118906e-05,0.00058649236020688,0.000602898742917752,0.0831927122716484,0.524126803994382,6.90997184163815e-08,0.242414786173433,0.0903381484517199,0.00238279379672654,0.00217554534803787,0.58165350025203,0.00175266377849418,0.321472079439836,0.362630263199614,0.0813881043425235,0.108840429068108,0.867702177081395,0.353751250091508,1.05410373325992
0.00240230914073613,2.95059875168015e-05,0.000436914961745475,0.000391223097779068,0.0796052196006495,0.516893004281364,1.17544750353252e-08,0.251382688762569,0.0832438500159669,0.00172710922683144,0.0018801177945109,0.531033578379601,0.00120511702473877,0.310387053799984,0.311161023798942,0.074376731902744,0.0846948886935722,0.773074232516232,0.325251250140285,1.02334858448972
0.00173278754686227,2.00914615390484e-05,0.000330333503640943,0.000265182672011447,0.0766902586304651,0.510961085668889,3.94639818215451e-09,0.260524438045773,0.0770180725153344,0.00127875110297524,0.00167622792803918,0.484536853467389,0.00087292529599662,0.299270009945627,0.268173025122804,0.0678283231569752,0.0661948163543033,0.688549913262264,0.296764406293076,0.989719412524121
0.00128406827615468,1.43207461933586e-05,0.000253414565243932,0.000186935834226802,0.0742874214705408,0.506047955846085,0,0.26980011896499,0.0715325797289463,0.000966421209785135,0.0015320665595112,0.441932725761999,0.000662983266953945,0.288219946165321,0.232136451526041,0.0617481007020352,0.0519981730295543,0.613148087733522,0.269050689585295,0.954408835614586
0.000975197398533104,1.06168926300767e-05,0.000197186288009772,0.000136497397524968,0.072281483036058,0.501940921565628,0,0.279178812619928,0.0666802318752935,0.000744875949673395,0.00142853617497373,0.402957443662467,0.000525722186184298,0.277308944367529,0.20179531166268,0.0561284325567396,0.0410721525508207,0.545935016110929,0.242625000967102,0.918297244279613
0.000757198594858854,8.14049962997149e-06,0.000155533112801537,0.000102833396530132,0.070588016861735,0.498478227087642,0,0.288634327121815,0.0623712192790015,0.000584843753309888,0.00135363412271557,0.367340498652064,0.000433499485351543,0.266590129127812,0.17612528280367,0.0509537668002828,0.0326282287374234,0.486048847655346,0.217814058839686,0.882027446283947
0.000599797446889274,6.42488102287213e-06,0.000124273819781789,7.96535957928411e-05,0.0691444944268614,0.495536301030347,0,0.298143172873491,0.0585302781895588,0.000467221478102016,0.00129957880720391,0.334817145446301,0.000370375650022682,0.256102253056525,0.154298366186152,0.0462034865688324,0.0260715714376511,0.432706930878987,0.194798856729249,0.84605820893293
0.000483887758437413,5.20110647721475e-06,0.00010052945995413,6.32688777326861e-05,0.0679039805778153,0.493019902338753,0,0.307683379792213,0.0550941679453703,0.000379397570544199,0.00126119073459862,0.305134760891453,0.000326916196491369,0.245873285224601,0.135646961755619,0.0418539598901144,0.0209553182560685,0.385203932669807,0.173652667502262,0.810710709773304
0.000396888143574745,4.3038196318946e-06,8.22713923565236e-05,5.13886914862141e-05,0.0668304311197717,0.490854344753441,0,0.317233878861648,0.0520094021423418,0.000312786819598189,0.00123487636034751,0.278056019530155,0.000297253542347038,0.235923186017896,0.119630237086497,0.0378800888703424,0.0169412820760171,0.342906394980027,0.154374264867656,0.776207324500994
0.000330458786920217,3.63015386497407e-06,6.80686279917384e-05,4.25803540483573e-05,0.0658959370631135,0.488980781563224,0,0.326774269814344,0.0492306809580294,0.000261526124570044,0.00121810811560633,0.253359971356167,0.00027772839453505,0.226265599043475,0.10581054903803,0.0342562453984714,0.0137746651306523,0.305247472613142,0.136910050445903,0.742696211230877
0.000278957001691909,3.11403726732894e-06,5.69011452456612e-05,3.59218986565103e-05,0.0650786041984159,0.487352377528109,0,0.336284682455068,0.0467195268119575,0.000221553128586264,0.00120907414564306,0.230842201933628,0.000266047406334859,0.216909238129308,0.0938330074086082,0.0309569652996538,0.0112630991693132,0.27172092926602,0.121171936202823,0.710271284829772
0.000238394011696224,2.71027926654192e-06,4.80214644001482e-05,3.07839788075204e-05,0.0643608841963483,0.485931205189684,0,0.345745735622176,0.0444430463229079,0.00018995252493253,0.00120642949624706,0.210314361291868,0.000260742894961709,0.207859045249167,0.0834073153705832,0.0279574776290968,0.00925937240150011,0.241874706500545,0.107052099924087,0.678988473632752
0.000206029996352151,2.38927784378715e-06,4.08918404088005e-05,2.6755881429878e-05,0.063728731747022,0.484686632697087,0,0.355138584106662,0.0423731257688207,0.000164679375044096,0.00120918813417232,0.191603316627618,0.000260976685098834,0.199116850570068,0.0742965982934894,0.0252339476352669,0.00765222867472061,0.215305889450935,0.0944307960468728,0.648874240686716
0.000179891098759878,2.13023095553771e-06,3.51137989787167e-05,2.3550452474423e-05,0.0631706807241461,0.483593500024528,0,0.364444934430331,0.0404856070654169,0.000144244107948502,0.00121660565405643,0.174550294611956,0.000266328620614045,0.190682093685325,0.0663059130828833,0.0227637235166218,0.0063563361156681,0.19165534604136,0.083184330977976,0.619934796254577
0.000158533685246548,1.91824900453595e-06,3.03887874487756e-05,2.09633240333095e-05,0.0626772623978461,0.482630937877841,0,0.373647104640306,0.0387596629171746,0.00012754777907646,0.00122811364328842,0.159009898734822,0.000276706151841638,0.182552321671185,0.0592740170789059,0.0205254549478341,0.00530584666648821,0.170603078615674,0.0731898712950042,0.592161908103304
0.00014089767663954,1.74260934469521e-06,2.64924473843838e-05,1.88486255357243e-05,0.0622406012922029,0.481781556004521,0,0.382728072321384,0.0371772790613129,0.000113775702959392,0.00124327629684707,0.144849106319033,0.000292296786173828,0.174723577545073,0.0530669146146786,0.0184991467606844,0.00444994672029471,0.15186405234223,0.064328534284541,0.565536881467914
0.000126189482479481,1.59540041653321e-06,2.32538327197485e-05,1.7099536583403e-05,0.0618540743100805,0.481030719856405,0,0.391671512627079,0.0357228236676504,0.000102314202709253,0.001261756725719,0.131946325040709,0.000313550640239428,0.167190730092711,0.0475726277605871,0.0166661769234644,0.00374911031747135,0.135184415797166,0.0564875485067898,0.540033836706672
0.000113809271844331,1.47071434132909e-06,2.05417031149441e-05,1.5636987417926e-05,0.0615120657312103,0.480366033162711,0,0.400461819579277,0.0343826890103589,9.26967704003622e-05,0.0012832937821881,0.120190477329722,0.000341186968877507,0.159947734119385,0.042697080630882,0.0150092795332964,0.00317246544410077,0.120338121927691,0.0495614745423208,0.515621976423543
0.000103298369994177,1.36407462615998e-06,1.82544115054117e-05,1.44015986895823e-05,0.0612097764680793,0.479776928478738,0,0.409084104195942,0.033144992658025,8.45650061601135e-05,0.00130768498418192,0.109480141271964,0.000376221681968145,0.152987844072382,0.0383608134775784,0.0135125064725355,0.0026957858548402,0.107123904366809,0.043452835404745,0.492267276543133
9.43021323349761e-05,1.27204430862889e-06,1.63125296723618e-05,1.33481809518847e-05,0.0609430741550158,0.479254340019129,0,0.417524163866776,0.0319993275219248,7.76407632764112e-05,0.00133477377577387,0.0997227482713261,0.000420015482900918,0.146303788717254,0.0344963586506561,0.0121611740158427,0.00229995600831165,0.0953625761647409,0.038072320023809,0.469933744819455
8.65437018612135e-05,1.19195391659857e-06,1.46535068991605e-05,1.24419495309428e-05,0.0607083771074838,0.478790449100559,0,0.425768416764452,0.030936552046499,7.1706203935862e-05,0.00136444011276373,0.0908338368276225,0.000474344418749929,0.139887913927549,0.0310461384107607,0.0109417995285895,0.00196982437179024,0.0848946194222669,0.0333386848113309,0.448584331744404
7.9804902365825e-05,1.12170724428842e-06,1.32276970716835e-05,1.1655830267121e-05,0.0605025618145338,0.47837847885638,0,0.433803794184196,0.029948613585996,6.65891994747036e-05,0.0013965933025068,0.0827363626916779,0.000541496604334093,0.133732299994833,0.0279607731872237,0.0098420324542342,0.00169332316116948,0.0755780355607782,0.0291784596987414,0.428181603327548
7.39123001641356e-05,1.05964175041874e-06,1.19954040511281e-05,1.09685368275042e-05,0.0603228890780755,0.478012529035083,0,0.441617582268336,0.0290283992390442,6.21526012252141e-05,0.00143116654181257,0.0753600626586287,0.000624400901133098,0.127828857910516,0.0251977149535474,0.00885058246356163,0.00146079549805565,0.0672864291228811,0.02552552839627,0.408688231222748
6.87268994588456e-05,1.00442664297317e-06,1.09246618862826e-05,1.03631760039279e-05,0.0601669445413404,0.47768744208712,0,0.449197202488516,0.0281696094901197,5.82862652261766e-05,0.00146811271440096,0.0686408692905221,0.000726795610702069,0.122169408382987,0.022720138348289,0.0079571469556598,0.00126447887607326,0.0599073004066798,0.0223206356542106,0.390067347022774
6.41364467555364e-05,9.54987586449138e-07,9.98955268012749e-06,9.82622420965129e-06,0.0600325902832785,0.47739869340347,0,0.456529917409648,0.0273666508496183,5.49010697492136e-05,0.00150740112255452,0.0625203734814302,0.000853447959277639,0.116745746595502,0.0204960368697918,0.00715233948691835,0.00109810563991044,0.0533405246555642,0.0195108592386425,0.372282796231814
6.00496317595108e-05,9.10450447946484e-07,9.16892301575966e-06,9.34676813968736e-06,0.0599179251701456,0.477142300900494,0,0.463602444485755,0.0266145443664546,5.19243894626181e-05,0.00154901493140874,0.0569453316229534,0.00101043847373691,0.1115496951328,0.0184974827718489,0.00642762024053527,0.00095659322396375,0.0474969978027871,0.0170490727933919,0.355299316651756
5.6391676500953e-05,8.70098810014051e-07,8.44539663618012e-06,8.91593525704583e-06,0.0598212521115402,0.476914749950925,0,0.470400455753004,0.0259088474418699,4.92966422950874e-05,0.00159294915614338,0.0518672141768008,0.0012055284420897,0.106573147068637,0.0167000180882301,0.00577522930404848,0.000835802716102993,0.0422974308386794,0.0148934177212525,0.339082660361718
5.31009518885498e-05,8.33341558954302e-07,7.80460938565043e-06,8.52646237983645e-06,0.0597410508204202,0.476712930629464,0,0.476907935097035,0.0252455868220468,4.69686338003957e-05,0.00163920906765284,0.0472417925395206,0.00144863366047312,0.101808100847578,0.0150821510877792,0.00518812325503228,0.000732349833889,0.0376712767617007,0.0130067960569647,0.323599673442942
5.01263612070485e-05,7.99687924711535e-07,7.23461195119224e-06,8.17236576057086e-06,0.0596759549988718,0.476534084926534,0,0.483106357114621,0.0246212010129483,4.48994992174337e-05,0.001687808923898,0.0430287612215717,0.00175243368994719,0.0972466883096666,0.0136249378246385,0.00465991535455811,0.000643456322294318,0.0335557757864619,0.0113563918511304,0.308818344031324
4.74253010490662e-05,7.68728087899636e-07,6.72540006221548e-06,7.84868650479785e-06,0.059624733103686,0.476375762068867,0,0.488973642393463,0.0240324906593334,4.3055097066467e-05,0.00173877095634574,0.0391913925249469,0.00213315286012125,0.0928811969762154,0.0123116326481406,0.00418481949753478,0.000566832610428602,0.0298951060231427,0.00991322536969418,0.294707826700226
4.49620605748905e-05,7.40117985885407e-07,6.26854206568866e-06,7.55129244733428e-06,0.0595862720307605,0.476235780486449,0,0.494482833450196,0.023476575674219,4.14067464737004e-05,0.00179212455793672,0.0356962210768387,0.00261155700068188,0.088704087527391,0.0111273948305794,0.00375759795733653,0.000500584768017814,0.026639628225401,0.00865174210540034,0.281238449192749
4.27065560881094e-05,7.13567314659603e-07,5.85688126252091e-06,7.27672271785098e-06,0.0595595631953468,0.476112195263031,0,0.499600424192159,0.0229508581056015,3.99302280665029e-05,0.00184790563141355,0.0325127557547104,0.00321421763333101,0.0847080072489312,0.0100590410608185,0.00337351288060623,0.000443140427015661,0.0237452144383879,0.00754943698291116,0.268381706063117
4.06333240325572e-05,6.88829983763059e-07,5.4842959013335e-06,7.0220648626954e-06,0.0595436905918265,0.476003270139538,0,0.504284265025269,0.0224529898923022,3.86049883900728e-05,0.00190615606615848,0.0296132167140933,0.00397510156379489,0.0808858000993013,0.00909483559276593,0.00302828142979887,0.000393189565522385,0.0211726514747854,0.00658651303252762,0.256110242687433
3.87207145623189e-05,6.65696469435185e-07,5.14550383512534e-06,6.78485699845192e-06,0.059537820499577,0.475907453321546,0,0.508480958488366,0.021980844797028,3.74135025308706e-05,0.00196692331874812,0.026972295401106,0.0049375455011635,0.0772305139444813,0.00822431145029445,0.00271803443058542,0.00034963698741435,0.0188871111123684,0.00574557307619931,0.244397832273973
3.69502418416647e-05,6.43987647962638e-07,4.83590197106922e-06,6.56300936235961e-06,0.0595411925659017,0.475823356483836,0,0.512122661845755,0.0215324939174753,3.63407605116023e-05,0.00203026007778442,0.024566935594896,0.00615666718219164,0.0737354054212448,0.00743811736748706,0.00243927835448384,0.000311564042009324,0.0168576797458024,0.0050113425135735,0.2332193478767
3.53060576099733e-05,6.235497917132e-07,4.55143309926509e-06,6.35474100566172e-06,0.0595531120476431,0.47574973647715,0,0.515123232571699,0.0211061842698711,3.53738511138463e-05,0.00209622399766968,0.0223761336796544,0.0077022374968492,0.0703939428179188,0.00672788615742474,0.00218886045075307,0.000278197672325066,0.0150569409383994,0.00437042103893315,0.222550730939555
3.37745222942367e-05,6.04250484808637e-07,4.28847472569987e-06,6.15852839381644e-06,0.0595729430330922,0.475685479331189,0,0.517373705093758,0.020700320017188,3.45016228442917e-05,0.00216487748916245,0.0203807564909252,0.0096619778683199,0.0671998073015658,0.00608612101041644,0.00196393683312656,0.000248885298118752,0.013460604901342,0.00381106100540189,0.212368957536501
3.23438537766155e-05,5.85975271015236e-07,4.04374637520788e-06,5.97306343396247e-06,0.0596001024975878,0.475629586218824,0,0.518737195608071,0.0203134459792227,3.3714406329676e-05,0.00223628755701185,0.0185633752164187,0.0121451318500864,0.0641468927702186,0.005506096867468,0.00176194332438359,0.000223074361702497,0.0120471793673325,0.00332297013828787,0.20265200319523
3.10038383336914e-05,5.68624888302071e-07,3.8142336661828e-06,5.7972190168419e-06,0.0596340550716286,0.475581161103424,0,0.519043529190136,0.019944233116055,3.30037858930694e-05,0.00231052567689032,0.0169081139575184,0.0152859592718795,0.0612293045665052,0.00498177453118129,0.00158056886350818,0.000200295613539891,0.0107976766052464,0.0028971363533281,0.193378806980063
2.97455916234055e-05,5.52112976268728e-07,3.59712945517588e-06,5.63002058859779e-06,0.0596743084207675,0.475539399837146,0,0.518084211704868,0.0195914657219592,3.2362410712359e-05,0.00238766770535613,0.0154005116744184,0.0192464784255361,0.0584413572533778,0.00450772559100601,0.00141773128506106,0.000180149408009038,0.00969535141990222,0.00252567253457203,0.184529235346366
2.85613601712119e-05,5.36364166892298e-07,3.38979460183191e-06,5.47062259414856e-06,0.0597204091531108,0.475503580515356,0,0.515608870824604,0.0192540301051416,3.17838379966793e-05,0.00246779381776995,0.0140273963457063,0.0242173030368402,0.0557775716225747,0.00407906657388874,0.001271555287458,0.000162294430478908,0.00872546487474729,0.00220167925360203,0.17608404615301
2.74443557934745e-05,5.21312487686821e-07,3.18974334300477e-06,5.31828888471873e-06,0.0597719391837053,0.475473054922755,0,0.511324985610182,0.0189309045609559,3.12624021895932e-05,0.00255098847003817,0.0127767702726933,0.0304147812449841,0.0532326710809825,0.00369140100142767,0.0011403524153872,0.000146438394816139,0.00787506815634839,0.00191912355432073,0.16802485312234
2.63886169372106e-05,5.06900020795602e-07,2.99466048203504e-06,5.17237637685233e-06,0.05982851249612,0.475447240931814,0,0.504903559610193,0.0186211504735136,3.07931054311106e-05,0.00263734038081138,0.0116377055503558,0.038071919373242,0.0508015775384724,0.00334076825368055,0.00102260289105912,0.000132330343086184,0.00713280049646724,0.00167273207675787,0.160334090961996
2.53888921174785e-05,4.93075772771373e-07,2.80245861271348e-06,5.03232140281385e-06,0.0598897722505844,0.475425615734701,0,0.495994158565767,0.0183239044036966,3.03715254675183e-05,0.00272694253137276,0.0106002488109147,0.0474200042119016,0.0484794069024003,0.003023598318074,0.000916939138944447,0.000119754252232335,0.00648869448564647,0.00145789694302259,0.152994981304791
2.44405415766028e-05,4.79794718600211e-07,2.61138165576317e-06,4.89762831259906e-06,0.0599553881955429,0.475407709807014,0,0.484252960885473,0.0180383710411746,2.9993737950775e-05,0.00281989218093851,0.0096553344233311,0.0586579243588843,0.0462614642682287,0.00273667164755462,0.000822130858805153,0.000108523710267499,0.0059339816895191,0.00127059297438155,0.145991499577782
2.35394537972068e-05,4.67016988198274e-07,2.42015298743912e-06,4.76785995206888e-06,0.0600250543414493,0.475393101505631,0,0.469386088344828,0.0177638169023966,2.96562504770819e-05,0.00291629089528491,0.0087947052769086,0.0719079582874037,0.0441432388853974,0.00247708340086812,0.000737071488929348,9.84774568818162e-05,0.00546089195650969,0.00110730478836378,0.139308342858551
