"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
0.000304682010981175,5.56232039123198e-06,0.0413829761479121,0.0403226585371029,0.0264208246867287
0.000256500532073589,3.3265187031535e-06,0.0431790451621365,0.0397001685338468,0.0290073747972357
0.000184072600754616,2.34011832925661e-06,0.0403593957508485,0.0426538467827409,0.0351965080336465
0.000156062290909758,1.45941753153635e-06,0.035788771214498,0.0436228153209987,0.039839347244676
0.000112473152112702,9.8119142443697e-07,0.0339018319448042,0.0362899997608205,0.0387116708093038
7.67261847022406e-05,5.92907559737403e-07,0.0313827885376921,0.0341481885130825,0.0412325712236296
5.28340162736064e-05,3.90281176840603e-07,0.0332465383317326,0.0294071040297024,0.0502083244502597
3.61972596116804e-05,2.97092472713383e-07,0.0293389159933377,0.0267452937071364,0.0623032329612051
2.21954683393514e-05,2.02235520460369e-07,0.0316588318893354,0.0213467672720359,0.061451706479714
1.30661376554166e-05,1.40006532641959e-07,0.0346219700588498,0.018014174014274,0.0586753927499194
8.49152853368617e-06,1.19264012464179e-07,0.0354321852601899,0.0171697522966083,0.0537373328220213
4.58361763245313e-06,1.03351032716369e-07,0.0396902831420584,0.0147440180632139,0.0538778971839744
2.44056281855506e-06,1.03111644161881e-07,0.0353517339048933,0.0145321826806039,0.052618230496167
1.2822911806003e-06,7.3064236117014e-08,0.0371253331664595,0.01121612584423,0.0587222060711046
8.43767389920892e-07,5.39038027313886e-08,0.0346734963012436,0.0113497885122134,0.0518117209742864
6.04770461815454e-07,5.10475266093158e-08,0.0372034114311978,0.0102202478019594,0.0455817255729043
3.77811760373265e-07,4.77961439869989e-08,0.0421000897728569,0.00897505534164966,0.0485046262384624
2.43071547002201e-07,4.47011491906332e-08,0.0437990329558243,0.0085075556745966,0.0490796369630958
1.56588223248145e-07,3.57153687974294e-08,0.0488910059273659,0.00749366307534986,0.0567560848308617
9.34323128696158e-08,3.35186770092224e-08,0.0533321266328206,0.00787135906705859,0.0600568446395261
6.42785704485825e-08,3.14112570910714e-08,0.0524003288797831,0.00743591291792181,0.0548706814113541
4.24758652494921e-08,3.07129527425689e-08,0.0439255600802923,0.00652047792710804,0.0624537979426239
2.65734952809756e-08,2.4552988703035e-08,0.0421683995747269,0.00550838288051844,0.0619987593848164
1.51976896278779e-08,2.42487554528698e-08,0.0461253012128727,0.00509174799030448,0.0628933305882076
9.61763388308705e-09,1.918559102549e-08,0.0440002025446002,0.00528071691138613,0.0584426065414138
6.61198537950642e-09,1.61215790095258e-08,0.0483505950318331,0.00529790412864322,0.0609330506136575
4.60110746116456e-09,1.32096006046386e-08,0.0578023251547754,0.00496996389738981,0.0519070338040175
3.20357910711733e-09,1.13257931234225e-08,0.054228357241992,0.00411975955244915,0.0482863543781579
2.26332257095116e-09,1.27158651240895e-08,0.0520124092666734,0.00385025341079471,0.0480850361957737
1.31997345701743e-09,1.30365516163142e-08,0.0528499738968137,0.00360989214695209,0.0474575581074922
1.09191298806444e-09,1.29998788361429e-08,0.0624936429946499,0.00366235766317231,0.0454019741254544
7.76697735020305e-10,1.34743770148398e-08,0.0669784137894572,0.00334917531416577,0.0555323507547368
6.43519153100461e-10,1.30021894351454e-08,0.076015610995151,0.00273774871664313,0.0536629974531395
4.0229417532981e-10,1.16079820786091e-08,0.0774247242613454,0.00244345235943726,0.0480467381758985
2.4689808704485e-10,1.34055255458801e-08,0.0813487806284407,0.00203654089195176,0.0416468287170051
1.60759163258853e-10,1.21850219680866e-08,0.0649756923593363,0.00176707667683067,0.0330740202556389
1.28708684238171e-10,1.16003238312923e-08,0.0772134341225476,0.00168547885150012,0.0304214337776725
9.24988727267343e-11,1.10552479098772e-08,0.0800217031966267,0.00149841592706314,0.0266584386451153
7.49425473478526e-11,1.10652817634488e-08,0.0814931351218529,0.00136961749935631,0.0246700885962999
6.14582472495612e-11,1.01441676129491e-08,0.0756063320864954,0.00123847952842156,0.0231587724572482
5.11428902224744e-11,1.10779498972828e-08,0.0724090268570403,0.00122973543173462,0.0255590675914338
