"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
3.22465668173674e-14,0.0728279335188192,1.28625831241837e-11,0.00905471488915516,0.0162794603652198
2.92617887075513e-14,0.0805986416536783,9.73498080499257e-12,0.00781948399345717,0.0155970372114322
2.76810381907989e-14,0.0761852784472812,7.94285982667391e-12,0.00641996949080005,0.0143945478197763
2.47999028473722e-14,0.0845170962590638,6.60518520817429e-12,0.00632314471500339,0.0152723458546733
2.50979089849444e-14,0.0685809959234686,6.23010768712724e-12,0.00494752469135249,0.0145253091048582
2.06511842611261e-14,0.0621621306432869,6.34562984259494e-12,0.00463564882226411,0.0165154832078068
2.22020109679446e-14,0.0624694759053009,5.68953176501316e-12,0.00416836381343042,0.0160614566524804
2.15983935010809e-14,0.0724522873513833,4.90869185675565e-12,0.00366051591875315,0.0166678177639458
1.86229310671214e-14,0.0770591912186249,4.59577708870027e-12,0.00344313333605505,0.0179036234111908
1.82678585302654e-14,0.0730009702648356,3.9595120360236e-12,0.00350808053437544,0.0150622211966701
1.88371389874939e-14,0.075783892096739,2.98591369313702e-12,0.003822630675968,0.0131959599163932
1.63067128123097e-14,0.0750878308819534,2.34910598397769e-12,0.00320925436012391,0.0154916610296378
1.70255288869951e-14,0.080111698267367,2.30478513163625e-12,0.00298331548438236,0.0137858732157254
1.51440509965424e-14,0.0809013356639522,1.87401792738519e-12,0.00290507711839839,0.0124505715625344
1.69873670351149e-14,0.0824945391220871,1.68692801012831e-12,0.00337372857474965,0.0127331903243918
2.0884651202418e-14,0.0717405399369793,1.54677735755009e-12,0.00300599885837478,0.0129668575204088
1.70977318665033e-14,0.0708127077226607,1.40536206380126e-12,0.00253049472599076,0.0121856849609719
1.64893235338586e-14,0.0776597148711724,1.21155078529842e-12,0.00227298117512733,0.0117657209401482
1.55892125684085e-14,0.0738735696027153,1.08177850850716e-12,0.00194312818209572,0.0105661064498629
1.49655963613965e-14,0.0697033614800657,9.10650240740249e-13,0.00210000014532221,0.00981912459999224
1.86743576273035e-14,0.0668529620230835,7.87773108307828e-13,0.00225658886835534,0.0102274999310885
2.0290019526381e-14,0.0640134023789113,7.88230903894622e-13,0.00209586370848804,0.00862596066412191
2.0145729768755e-14,0.0666044435725929,8.04143053485056e-13,0.00179936020978125,0.00802307957543775
2.33947762700131e-14,0.0621946364934147,7.81350041986107e-13,0.00173420112941117,0.00900520040365785
2.16694313407173e-14,0.0717012286426198,9.06737009073355e-13,0.0016709511089618,0.0096150431244012
2.34296918183313e-14,0.0636380189255306,8.07988251807198e-13,0.00142716077532798,0.00994664417936842
2.31170226357286e-14,0.0578479852328188,6.67017595614452e-13,0.00141634438071976,0.0108793301759989
2.08550994422386e-14,0.0586071680172777,7.37467634462097e-13,0.00119940730264195,0.0115363062550336
2.05633165966043e-14,0.0624036352254225,6.46153675107105e-13,0.00122578189931591,0.0108965825981432
2.33694735895903e-14,0.0621813681360209,7.00061100988037e-13,0.00126200100374,0.0124498620496908
2.23900566418224e-14,0.068781471738862,6.30042810793167e-13,0.00111204504461172,0.0106735537433628
2.12588130176081e-14,0.0813304265598377,5.96169132354605e-13,0.0010585031677517,0.0126513193713782
2.12981492974532e-14,0.0695705315462435,5.35296875805272e-13,0.000946376116978415,0.0127233709660196
2.55583831954803e-14,0.0616248557796244,4.71789143046347e-13,0.000978797622983061,0.0124000345002072
2.10893533781821e-14,0.0591552397373892,4.44815557776818e-13,0.000937801758610362,0.0118960179530925
2.20415754002478e-14,0.0520940795898131,4.46599681879564e-13,0.000923074196747143,0.0103118393737945
1.97764269041133e-14,0.0553796937184034,4.02457834715986e-13,0.000857023047892888,0.00963545883765128
2.03911244062275e-14,0.0524200564682305,4.03383147030051e-13,0.000871708844139971,0.00878394569343714
2.07600969956519e-14,0.0497705123078935,3.24863914554565e-13,0.000992424288371062,0.00885296335933458
2.40524729067955e-14,0.0513166426408044,2.39972175677141e-13,0.000989837547537668,0.00819724309033295
2.51615400282469e-14,0.0460505045123302,2.36276927415865e-13,0.000954489030518591,0.00790009184359037
3.18054171803376e-14,0.0557460543127752,2.64218712920089e-13,0.000783270641279451,0.00798734176106783
3.37668941606836e-14,0.0618472094818555,2.40683297998852e-13,0.000766051148045667,0.00741832497804088
3.27749168156707e-14,0.0557637574845037,2.02584040546087e-13,0.000652085444039088,0.00741745667579488
3.24443724933091e-14,0.052438185111991,1.73291133650287e-13,0.000578578973556248,0.00688303908187148
3.04578727529178e-14,0.0422046856982832,1.57772621894118e-13,0.000466396054724269,0.00592025471466524
