"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
0.118603780034344,1.57145643192637e-12,8.86622833594772e-17,0.0173369395533399,0.0325591789310985
0.0998237900272554,1.73238919528252e-12,0,0.0410908648339011,0.0325769784482179
0.0660422277884643,1.68173365874456e-12,0,0.0943021195265064,0.0455826589528876
0.0351228980394779,1.18847646212914e-12,0,0.126280235224078,0.0756098622419699
0.0135953019523742,8.17052426353009e-13,0,0.110540892163807,0.141416511799012
0.00585277557681049,4.32516125507193e-13,0,0.0667774336378854,0.222524098929427
0.00344330267141725,2.93285575230779e-13,0,0.022321484523771,0.272728705063866
0.00302438497224147,2.05184830035256e-13,0,0.00492952804698324,0.29132963843149
0.00338007277765845,2.19842180233028e-13,0,0.00112867644139416,0.252837865091311
0.00353155498715409,2.50587336033419e-13,0,0.000305155747602507,0.27115575188299
0.00392803156404374,2.59701414368488e-13,0,6.80488647367732e-05,0.241003631103564
0.00478181662394038,2.45895165053629e-13,0,1.75380661334287e-05,0.221354824627895
0.00481456587854994,2.82222395783264e-13,0,5.70021351692802e-06,0.189277833634999
0.00583728488416859,2.93877599487328e-13,0,1.93046311753938e-06,0.172258796741765
0.00683499918195099,2.72908900786073e-13,0,7.86634880619489e-07,0.178011603056339
0.00817982987327676,2.65925475916087e-13,0,3.57378534980731e-07,0.170578667503537
0.00876419410129575,3.08147539570091e-13,0,1.50030288741104e-07,0.139400191556099
0.00920514462263683,2.9953001816399e-13,0,7.79389149981463e-08,0.128850244152918
0.0120042183139025,3.06401875552329e-13,0,3.92558012859159e-08,0.127631912955346
0.0135015953383315,2.73823693194115e-13,0,2.09822327508542e-08,0.126263809855362
0.0150403277413469,2.51967270008764e-13,0,1.38913225604332e-08,0.130238895282045
0.0164559062806446,2.25094444871996e-13,0,7.85606303157221e-09,0.126259682378987
0.0210228253322751,2.22384455186499e-13,0,4.57405468471343e-09,0.126357481646296
0.0207867050227225,2.0361832441855e-13,0,2.44616547282666e-09,0.111816760794424
0.022984299357348,2.05415237278199e-13,0,1.792227006348e-09,0.0865361531959265
0.0257697297629636,2.3536810366783e-13,0,1.47700041821617e-09,0.096047632633782
0.0253768018202513,2.56348834338662e-13,0,1.04937821878621e-09,0.0829143872041853
0.0277196936568895,2.45141954303574e-13,0,8.04001596142409e-10,0.0725996737516506
0.0291450689893913,2.59130946961533e-13,0,6.86104300954682e-10,0.0557929496188241
0.0312484993106616,2.28138196632922e-13,0,6.28570253395051e-10,0.0603406245271006
0.0289377914858105,2.33614619022946e-13,0,4.88196418955544e-10,0.069767560156778
0.0272649389627004,2.12957616556764e-13,0,4.16209082983234e-10,0.0643547393811256
0.0296548818786699,2.1285545481055e-13,0,4.10591358216179e-10,0.0509114254140272
0.0307827445244168,1.80029198830518e-13,0,3.67197806058158e-10,0.048050906894768
0.0286806282685591,1.94851875127639e-13,0,3.85754036202262e-10,0.046980869293311
0.0282275467517721,1.84692386041172e-13,0,3.52328560585913e-10,0.048548248921021
0.0303058490556239,1.98166921784554e-13,0,2.97682617377172e-10,0.0449019280356229
0.0328206591439376,2.1425576439142e-13,0,2.72926957005673e-10,0.0516040727688704
0.0314425194826149,2.02770214989367e-13,0,3.05816560433714e-10,0.0495637981686844
0.0320136666658675,2.02801503719198e-13,0,3.20722243740595e-10,0.0409996537684662
0.0321579248579033,2.056363346495e-13,0,3.02859197966596e-10,0.0353509323820917
0.0427781292699038,1.95273156454762e-13,0,2.73453076402253e-10,0.0341329805592215
0.0430066848591517,2.23323720138698e-13,0,3.26990165978889e-10,0.0277986770815764
0.0444795095850167,2.05569722514086e-13,0,4.17363518910877e-10,0.0327619834572045
0.0480921027512365,1.86870310461363e-13,0,5.40863968342934e-10,0.0280354029061346
0.059601737016926,1.71793909789996e-13,0,7.98618323245543e-10,0.0287325279741319
0.0603801021763093,1.90420431679027e-13,0,1.10854867877172e-09,0.0238010192995078
0.0643872730219869,1.99815464482686e-13,0,1.59514492459037e-09,0.0241491018322177
0.0758257927025525,1.94892157309492e-13,0,2.2744396084253e-09,0.020867338258324
0.0925160323049519,1.8293549823541e-13,0,4.29452748095684e-09,0.0214471942145092
0.094681052350586,1.67456584180013e-13,0,8.1914024401493e-09,0.0150180937056555
0.0936507858593099,1.50977893287506e-13,0,1.84581292045349e-08,0.014394494171411
0.0823488528553904,1.54242185014297e-13,0,2.99684796126505e-08,0.0141512523155412
0.0753711769035036,1.51307113665497e-13,0,5.52807444104077e-08,0.0160638088347169
0.0835073454523882,1.55741602481067e-13,0,8.87782108879334e-08,0.0158483174785999
0.0789187847610812,1.72592582840416e-13,0,1.6444739644199e-07,0.0156436037015092
0.0750666441723981,1.86028008223636e-13,0,2.98896674486875e-07,0.0145051881377714
0.0806909955117759,1.95799347298079e-13,0,5.23790261123583e-07,0.0158215129198589
0.0741072991115393,2.30797931465484e-13,0,9.6237959366815e-07,0.0145690100250861
0.0727079175566061,2.36614871692361e-13,0,1.86833357214185e-06,0.0121483780530906
0.0716837030985866,2.47357966319868e-13,0,3.49813504090367e-06,0.0125830258478571
0.0811136162466816,2.72182060462103e-13,0,5.54840899641875e-06,0.0121797914921373
0.0824234989121245,2.69631646512616e-13,0,1.1643719012881e-05,0.0113085613914462
0.083755877546306,2.41150203060474e-13,0,2.01848486032224e-05,0.0103312147334763
0.0879828684474045,2.36331211737509e-13,0,3.3059317695046e-05,0.00839520906726793
0.0840832849812403,2.6258784242432e-13,0,6.64127336097165e-05,0.00782759103105407
0.0910238851667157,2.67696366157891e-13,0,0.000126453137244542,0.00702734578087338
0.0918483733181794,2.17449280364908e-13,0,0.000274179222668843,0.00783159050867231
0.102613050630858,1.9605816625446e-13,0,0.000578830175028957,0.00750213528298046
0.0910900114315493,2.10342126881635e-13,0,0.00122925616907472,0.00735619260811507
0.0853281992540708,1.95118545873915e-13,0,0.00256719710708142,0.00731209478846941
0.0768456965622194,1.94799427189948e-13,0,0.00528023448780032,0.00793185208075709
0.0796953691110791,2.09689437906362e-13,0,0.0101564474819872,0.00841308477966805
0.0786948477453021,2.0358314600961e-13,0,0.0163013580819948,0.00927565253655824
0.0655948255985956,1.79942839426154e-13,0,0.0303301702698057,0.00815446162343
0.0579009847548009,1.74753764669491e-13,0,0.045071615546342,0.00963733304254659
0.0437719175668443,1.81248047861862e-13,0,0.0613459785574017,0.0108571548780889
0.0318764655449103,1.42533928667101e-13,0,0.0680655771235111,0.014652159279513
0.0166679816753121,9.62839700940199e-14,0,0.0770814581087359,0.0178984763831555
0.0105098746679294,7.24823926925203e-14,0,0.0846196723134948,0.0282042882843282
0.00518294455398657,4.9293498968372e-14,0,0.0769862682743959,0.0399063522391361
0.00266628189239228,3.51644036166197e-14,0,0.0591104308061782,0.0569462543413014
0.00209337615091535,2.64587723501164e-14,0,0.03967778539329,0.0652909126683135
0.00164862240540116,2.18934120513366e-14,0,0.0281994718920335,0.0698783048305008
0.00138433429068017,2.39795706828409e-14,0,0.0190990693424436,0.0878573776796026
0.0013057997134194,2.40720133263205e-14,0,0.0134846718977874,0.0842966034117387
0.00119812403298299,2.36382176986189e-14,0,0.00790066705908367,0.0789339348208572
0.00104001457170563,2.572428903658e-14,0,0.00571951015771295,0.0833704328227212
0.00096667278090703,2.1940376029607e-14,0,0.00400246511584524,0.0812999686570216
0.000975153932841879,2.06883409810985e-14,0,0.00280592150702374,0.0768977526669273
0.00122111073461007,1.82670392805497e-14,0,0.00191926287462091,0.0670120672039002
0.00135943112699899,1.81642679021122e-14,0,0.00118509972455859,0.0605126689969065
