"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
0.000419161344495927,0.113401468156519,6.49093776599664e-15,0.0188003148908413,0.0229193220766932
0.000369998859741351,0.0849750319297444,4.38524026258322e-15,0.0682680246420517,0.020183651876913
0.000390983413673088,0.0367252717644345,4.31397544361873e-15,0.201964641102707,0.0177816291703563
0.000365137379930167,0.00344183607144136,3.62210160488282e-15,0.256018686390883,0.0253427704140321
0.000318734387058761,0.000164124781544896,3.30723820646814e-15,0.246042635817661,0.0401805510612351
0.000298610935478805,8.11469947338961e-06,3.19149805792952e-15,0.234953313976605,0.0503549507998172
0.000244217980570636,4.46514652685808e-07,1.96110357572532e-15,0.206333655109169,0.0710960371840753
0.000184577048432043,3.67847389950773e-08,1.28814934499921e-15,0.22427962531728,0.0793585009204763
0.000139802024410117,2.49535179543623e-09,0,0.202445644325626,0.102912624549995
9.03143032627756e-05,2.25373991523555e-10,0,0.177920272477928,0.104081932276425
6.09386382388252e-05,2.51947724868432e-11,0,0.138539287111339,0.11362699728812
3.54933042102773e-05,4.9483996685413e-12,0,0.121469562760679,0.118238638202884
2.15281757276668e-05,1.44054070573902e-12,0,0.116035662595111,0.0942264802273971
1.62186267108917e-05,3.42114296559077e-13,0,0.0903514498602305,0.111960517646222
9.29970264891157e-06,1.10755542441251e-13,0,0.079709588502012,0.110239943589156
6.30342446242403e-06,5.23305494958136e-14,0,0.0579681739352644,0.109356522420093
3.68563144790182e-06,2.33213944156456e-14,0,0.0493944150234285,0.123830641597943
1.98688843775554e-06,1.29140818582473e-14,0,0.044146111832635,0.150479285212716
1.10699346188813e-06,1.00656874848889e-14,0,0.0398589721836394,0.151986667310682
5.62466396821414e-07,7.14647288290215e-15,0,0.0319961875334901,0.185114982907852
2.33792721222646e-07,5.22494474474716e-15,0,0.0248722166407783,0.209493844496859
1.06799762805416e-07,4.2637641532089e-15,0,0.0183386174470663,0.224435980147666
4.10097253348194e-08,3.72980738268163e-15,0,0.0122521061140195,0.224135836337683
1.64682798456609e-08,3.72206647151865e-15,0,0.00857018204104206,0.257805638710304
5.66564003440339e-09,3.82186580620971e-15,0,0.00593436154466565,0.244962392539582
1.71628957901061e-09,4.08020097810841e-15,0,0.00425962076478101,0.252703262268561
6.77156066297e-10,3.99383741943592e-15,0,0.00357799921140865,0.223963745245437
2.7300705867171e-10,3.47005830623605e-15,0,0.0025618355461375,0.243619888130625
9.31614909005478e-11,3.49319937258376e-15,0,0.00187143957787157,0.234509017113677
3.3202303533565e-11,4.1969462835005e-15,0,0.0011697025855573,0.237920815243152
1.14691781996255e-11,4.73875624030523e-15,0,0.000798051553809534,0.217102173666671
4.73238598358218e-12,4.7119475529665e-15,0,0.000611447711882828,0.19447855661002
2.10249393670477e-12,4.21012158359021e-15,0,0.000453422923977117,0.176109382409335
1.01761050715682e-12,4.26626355272073e-15,0,0.000300110185597419,0.176195819826327
4.47280940793211e-13,5.3558981412392e-15,0,0.000217885566003477,0.156964183288888
