"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
1.00367864324229e-13,0.00827334703992438,8.6282225772933e-13,0.000748874318261032,0.00123700282109149
9.63018471425259e-14,0.00788822164801145,8.9378579729821e-13,0.000679137343909837,0.000996926137921696
8.73622130262629e-14,0.00811606055876387,8.98039007077493e-13,0.00066828175391579,0.000787597868086252
8.68045104119943e-14,0.00611275248267347,8.03566893905177e-13,0.000644234650091572,0.000841321085355622
8.92551802364711e-14,0.00714804787615419,6.81625997933677e-13,0.000659455750113501,0.000907930227897443
8.45207743082236e-14,0.00922232203735703,7.31739220440568e-13,0.000541550422541795,0.000864296527684645
7.86236253688655e-14,0.00852903234571843,7.94676154958217e-13,0.000591433929930408,0.000840673663923305
6.73991378464603e-14,0.00718854276443032,8.65726610253481e-13,0.000505497634349266,0.000831560994220119
6.78816533537256e-14,0.00778842639935229,1.0003755085757e-12,0.000472790570702478,0.000738416512742348
6.84952237602148e-14,0.00677833394079534,9.69052778782926e-13,0.000472421065385861,0.000712356703768444
5.8297402438116e-14,0.00652519826783449,1.12692086470209e-12,0.00043595162744325,0.000754180847762714
6.49901050095321e-14,0.00675159186587055,1.14676790352978e-12,0.000424594868237562,0.000670089263464476
6.13022972830921e-14,0.00580356578895138,1.25640411290154e-12,0.000454681856056121,0.000624424518358852
5.40672051919304e-14,0.00627055136140679,1.29849353591822e-12,0.000455618542302147,0.00052185326351453
5.02131789980872e-14,0.00645498853445108,1.39415163113912e-12,0.000483502639304794,0.000523210769506614
4.71863530279191e-14,0.0058636704077805,1.26671727647667e-12,0.000592700232496288,0.000538427265994201
4.83632493662907e-14,0.00698473532410395,1.2741464985747e-12,0.000546392175809239,0.000449929003701905
4.67866613375932e-14,0.00594860646156529,1.2848449178553e-12,0.000581856549240865,0.000378805019043929
4.79366279687179e-14,0.00621034091926999,1.4137537530447e-12,0.000523892009039246,0.000363708558163933
4.4497632529673e-14,0.00551661402220865,1.39716446205466e-12,0.000500398894099882,0.000381283297666975
4.28424822396412e-14,0.00551035414751225,1.5755103917445e-12,0.000411289013615456,0.000371187291342272
3.94725121559691e-14,0.00523901618340826,1.53954571647963e-12,0.000431603839381393,0.000315819766380958
4.42952854387715e-14,0.0060525982119629,1.41459787366537e-12,0.000392492994189457,0.000309688686941378
4.45634474975173e-14,0.00743006483969444,1.31938531303791e-12,0.000394414810066283,0.000278208708978584
4.54477323909868e-14,0.00664088719059544,1.21344656889068e-12,0.000370562304186611,0.000296800845471888
5.12900707332974e-14,0.00660844002919824,1.10043013998036e-12,0.000317334499003317,0.00028758984684275
5.72639689829306e-14,0.00659887228369665,1.34839990970723e-12,0.0002990101179347,0.000252150621360021
5.93085120055743e-14,0.00523518076740394,1.32273218835836e-12,0.000277339654292884,0.000239480300480118
6.66408003640695e-14,0.00439812733705856,1.56261043385265e-12,0.000311135820131644,0.000248969429747844
6.38119631543434e-14,0.00474672291284644,1.80088637096403e-12,0.000340658012687345,0.000227385950150204
6.669874066122e-14,0.00436323396899463,1.87356243641536e-12,0.000299066077335865,0.000209452518190308
6.4367379083022e-14,0.00461855007404988,1.90730706794612e-12,0.000331516848869275,0.00021218023272459
5.82987016290697e-14,0.00477093783204954,1.94607285748932e-12,0.000326204644213616,0.000185058947325809
5.3683749284965e-14,0.00571763118838971,1.79394554274162e-12,0.000322963035371557,0.000157689582521003
5.67607632645916e-14,0.00572424608762089,1.96994539663346e-12,0.000325886644825607,0.000156454350599004
6.75878347632356e-14,0.00594801676395456,2.37479360170316e-12,0.000315727347684875,0.000138474768953499
5.53864139503112e-14,0.00576729960834374,2.3993642982923e-12,0.000274600444486897,0.000108870918636029
5.38506634649813e-14,0.00649618315021053,2.70283555501367e-12,0.000277058824976611,9.57118381403134e-05
6.27709316663498e-14,0.00637066331683168,2.35190506795938e-12,0.000247391103977982,9.92117229281061e-05
6.92932557630362e-14,0.00609208052874611,2.24160679356294e-12,0.000235158974970497,8.72099160696778e-05
7.8900086520657e-14,0.00654519525830517,2.09060558109697e-12,0.000216867552615846,7.52538818207159e-05
8.90098931795275e-14,0.00567660775993372,1.72487890461822e-12,0.000208823717783493,8.64530024533001e-05
1.03902345703188e-13,0.00529354738991666,1.92749009736201e-12,0.000184089729557654,7.78794036807754e-05
9.04574575013542e-14,0.00524137993737397,2.19015839915849e-12,0.000180279215808161,6.40851650515336e-05
8.79966333264658e-14,0.00507271548741425,2.24816760076813e-12,0.000202094480388102,5.84429222854331e-05
9.42519725824098e-14,0.00481570206336382,2.19169778717129e-12,0.00019185384604388,5.83620891928213e-05
9.67122597439009e-14,0.00518021559448295,2.10868522803433e-12,0.000180405397147719,5.02983035639065e-05
9.33006939338152e-14,0.00466485729575211,2.27348422646978e-12,0.000193477963987228,5.09392007593649e-05
1.08569454073966e-13,0.00480332788844978,2.30759209880135e-12,0.000191558839596358,4.01326749084969e-05
1.0959526469344e-13,0.00454414146071826,2.53831789346229e-12,0.000197148375301928,3.83173453967478e-05
9.94231321289388e-14,0.00425645280031818,2.54906950860448e-12,0.00018980586635417,3.91583350729675e-05
9.7143441432437e-14,0.00422340536577519,2.51617422228309e-12,0.000172281884336913,3.81273264937455e-05
1.09897582961274e-13,0.00389010048314444,2.62132535141883e-12,0.000138946029909552,4.09635442998292e-05
1.08068225791721e-13,0.00369098515496783,2.46520536472288e-12,0.00013417400914929,3.25627939639052e-05
9.89950861326717e-14,0.00473367163612081,2.29294047899049e-12,0.000126995035666749,3.35681035813801e-05
1.03584944255542e-13,0.00527858151829261,2.23277039354275e-12,0.000122604212969878,2.62672985109562e-05
1.17633657250296e-13,0.00535689679267499,2.13506067219497e-12,0.000122332749982013,2.41690617796367e-05
1.23052480822421e-13,0.00545536504469934,2.26087188296525e-12,0.000112723125297229,2.25453467464884e-05
1.27833958058722e-13,0.00534996607226575,2.03138198826991e-12,0.00012099166196802,2.13160512099988e-05
1.27716016570568e-13,0.00470124840632214,2.17337747734189e-12,0.000133579663602603,1.97102250741341e-05
1.18749328987806e-13,0.00510372626021716,2.16230861312521e-12,0.000120622601618077,1.72720194897924e-05
1.19607158230717e-13,0.00512378770117164,2.33838388947501e-12,0.000115892385127663,1.57638850445699e-05
1.17289264367941e-13,0.00423120599903142,1.72260373847888e-12,9.30038681511324e-05,1.56592278646933e-05
