time_index,V1,V2,V3,V4
0,-0.056702215350016676,-0.09680761073096654,-0.0315505861202961,0.0
1,-0.082585957374068,-0.09624813959234975,-0.12796695428462163,0.015792362234047494
2,0.09557290584706282,-0.07186869214396792,0.04370920642806647,0.07795706889458832
3,0.07348481443932903,-0.015852949425602784,-0.02988975379808423,0.114711004507544
4,-0.1377790892059178,0.0669516303803391,-0.13965275071566263,-0.07928205463646551
5,0.005943702437698088,0.06908272106322877,0.1135221473084714,0.09427221031868684
6,0.013077079376412323,0.12140443206517137,0.17694691047509264,0.06709978810408335
7,0.04514711125049711,0.08520885287518695,-0.02554939121499089,-0.055630766367251505
8,0.14914575750618927,-0.11484042528342944,-0.025315932176953673,-0.1384030450248562
9,0.06472568070692787,0.157262886606217,0.024813481276367677,0.013352016489150093
10,-0.0654042030872501,-0.09919068820201814,-0.12223157018444324,-0.07024864177284852
11,-0.073001588010049,-0.18047799666386405,0.18460292203570175,0.03860366862179786
12,-0.02838439381640119,0.03980150771711115,-0.1024655512437739,0.054764284418642464
13,0.08373817528613377,0.02649501193485719,0.09775953507880628,0.054706201027733166
14,0.06333834245631248,0.08379323698189635,-0.009769143641648366,0.11467365048416675
15,-0.19783095988026594,0.0491726918429712,0.0469272320792343,0.03345396830285459
16,-0.059957627479717626,-0.24601037274028126,0.07390428472670377,0.09095584652298075
17,-0.039521744687017205,-0.05081420809938482,0.10085782704297266,0.06549730814039871
18,0.00284023986130234,-0.2129669269163619,-0.14021678628210407,-0.2731702702528713
19,-0.09138687311694864,0.034743532815601844,0.21394131884070408,0.04431148501615087
20,0.0707570396781519,-0.27089985292912827,0.2624340647453747,0.051457227365984265
21,0.1286660465729286,-0.2150334518514987,-0.0011290839530875424,0.008896143835233732
22,-0.025662273865907415,0.03365217557538231,-0.27713760552459843,-0.05000779438767572
23,-0.042052061789662934,0.15544432147162313,-0.14728807004390446,-0.07498036032442663
24,0.01971866396928892,0.15640947485790532,-0.002745076235834946,0.10003860135048802
25,-0.005275526041082104,-0.0309221400826296,0.03292074213946477,0.03650891460532028
26,0.17164567433676053,0.035744315694689784,-0.030054386840106535,-0.024154831231054243
27,0.09065117804272166,0.18624172715391707,-0.11475101917625662,0.052118549936233105
28,-0.07976760185249723,0.07195281960556235,0.23075329110014087,0.09517618128203265
29,-0.03453501132035548,-0.164298922769322,0.1726076432177449,0.06389652661482938
30,-0.14303686517625552,-0.015055944418264588,0.2554556051637402,0.11005423200740547
31,0.011139653781384033,0.08281383497257558,0.15924197315037159,-0.18675318829823223
32,0.013141188445993959,-0.14157117700489566,-0.040610326276631956,0.05009160129926685
33,0.04658797060599701,-0.11039673471980983,0.03868543222363313,0.11707626278402043
34,-0.009537973722174894,0.10985698446315864,0.11078404341056913,0.32346277425197273
35,-0.05649484619033504,0.21420356348899622,-0.004674696634926617,0.26931200189097054
36,-0.06422090196962245,-0.027164089513839057,0.07140121552700317,-0.030636327968281973
37,-0.07085330999059442,-0.036455208822193684,0.06253600300369841,0.15842289937928544
38,0.0028555030178182457,-0.11555127937040446,0.23530910630336793,0.11195033291805799
39,-0.14880739848874178,-0.3094706161527291,-0.013090604332380618,-0.1359887033388129
40,-0.08774565766850352,0.06463997475818244,-0.017804398374420487,-0.006132535219164754
41,-0.025271872029721143,0.20084118415268712,-0.06780471509640364,0.246657944680563
42,0.02780171206681155,-0.08469257039934822,0.03759472595594267,-0.04733111875431864
43,-0.09317517705526718,-0.2115119179628665,-0.06158725609897225,0.056792808320350066
44,-0.10678639506092495,-0.014165970495803648,0.12548670921293878,0.00830904844080603
45,0.061074331569769824,-0.09575712809414524,-0.09587711734611869,-0.0007844407962029482
46,-0.07003543499830203,0.07201972296523404,0.06220510192692655,0.24505291304225538
47,-0.028357720310105663,-0.13690201047618578,0.15508703136236698,0.22287527387988815
48,-0.018183653590116828,0.026389892600017742,0.08901522991387587,0.12732988386822378
49,-0.05742494904898576,-0.2702782407320258,-0.13531712378855693,-0.18719067210832768
50,-0.09587610952767467,0.009424757515267508,0.0756052886713909,-0.10078078481217695
51,-0.030186000619850113,-0.022137328734043393,0.1214074277583972,0.05363312417773279
52,0.12501427878595864,0.0298893832986122,0.07666577786591841,0.2269412238880908
53,0.02309962614781791,-0.1574482865777868,-0.0010541502229124856,-0.053897794220167286
54,-0.1365743156707417,-0.08992227804717454,-0.07385899293644996,-0.021667280586548786
55,-0.05817791979940623,0.03836232203653872,0.02936903756714345,0.10268112429367482
56,-0.02044133488381469,-0.012991952178978791,0.10093541045809014,-0.16391375949863823
57,-0.12662428834978373,0.027321527123255005,-0.15872798664250828,-0.2096858746926788
58,-0.1119224841972595,0.12472343582442233,0.042417012266906,0.09918739824279335
59,0.06388736402171576,-0.059094928040506076,0.09229597515180811,0.28570945977300827
60,0.12818234469028963,-0.09137022206220022,0.16810664803362677,0.07018104967364233
61,0.16417379082133687,0.05327004259642004,0.14255279767983975,0.27731693016903053
62,0.08688732638449347,0.001338590033314005,-0.08573814294441341,0.08185696401443376
63,0.05307556927455122,0.11017795140851654,0.13070085522730862,-0.08775054639585099
64,-0.09694228716007806,0.1585184041848853,-0.08081040748534901,-0.06288065401219281
65,-0.1685455501273513,-0.11253003745991798,-0.15257775731666856,-0.013819083153632644
66,-0.12369816734224409,-0.06880963463517203,-0.005123853974780062,-0.14368327345971998
67,-0.22053086849090464,-0.025618631750475112,-0.018267921244223675,0.034032126704788605
68,-0.11346765042782934,-0.04785324204084158,-0.12141379376121102,-0.061810130659217366
69,-0.028238627599125717,-0.14137935621287828,0.04709820919786084,-0.11377903668909956
70,-0.030052012294742955,0.032856986985342805,-0.09868210537572653,-0.16804305558032392
71,-0.15976018999436783,0.19634789014374657,0.04517983340864168,0.08972586393448767
72,-0.11640727279672593,-0.06304352272265887,-0.09316596014882199,0.052062738749140414
73,-0.12961287993305795,0.03965407805909879,-0.0769844056625567,0.09847942892406313
