"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
-1,0,0,0,0,0,2.6695202574941,0,0,1.98723481187589
0,-1,0,0,0,0,0,0,12.5,0.538872072983957
0,0,-1,0,0,0,4.75469100985073,0,0,0.468627633082083
0,0,0,-1,0,0,0.512160693400196,0,0,0
0,0,0,0,-1,0,0.00905244017558618,12.5,0,0
0,0,0,0,0,-1,4.55457559907939,0,0,0
-2.6695202574941,0,-4.75469100985073,-0.512160693400196,-0.00905244017558618,-4.55457559907939,0,0,0,0
0,0,0,0,-12.5,0,0,0,0,0
0,-12.5,0,0,0,0,0,0,0,7.00526548205807
-1.98723481187589,-0.538872072983957,-0.468627633082083,0,0,0,0,0,-7.00526548205807,0
