"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
-1,0,0,0,0,0,0,1.81738377752914,0,0
0,-1,0,0,0,0,0,0,3.49305382717278,0
0,0,-1,0,0,0,5.50951335149551,0,9.00694617282722,0
0,0,0,-1,0,0,0,8.01111286183027,0,0
0,0,0,0,-1,0,0,0,0,2.87151145721107
0,0,0,0,0,-1,6.99048664850449,2.67150336064059,0,0
0,0,-5.50951335149551,0,0,-6.99048664850449,0,0,0,0
-1.81738377752914,0,0,-8.01111286183027,0,-2.67150336064059,0,0,0,7.12848854278893
0,-3.49305382717278,-9.00694617282722,0,0,0,0,0,0,0
0,0,0,0,-2.87151145721107,0,0,-7.12848854278893,0,0
