"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
-1,0,0,0,0,0,3.74711581084784,1.37863552483523,0,4.60414928021383
0,-1,0,0,0,0,0,0,5.49119499969054,0
0,0,-1,0,0,0,4.92609333537296,0,0,0
0,0,0,-1,0,0,3.8267908537792,0,0,0
0,0,0,0,-1,0,0,0,7.00880500030946,0
0,0,0,0,0,-1,0,11.1213644751648,0,0
-3.74711581084784,0,-4.92609333537296,-3.8267908537792,0,0,0,0,0,0
-1.37863552483523,0,0,0,0,-11.1213644751648,0,0,0,0
0,-5.49119499969054,0,0,-7.00880500030946,0,0,0,0,5.39585071978617
-4.60414928021383,0,0,0,0,0,0,0,-5.39585071978617,0
