"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
-1,0,0,0,0,0,0,0,12.1255091401859,0
0,-1,0,0,0,0,5.07681362805466,0.620487361487973,0,0
0,0,-1,0,0,0,7.42318637194534,2.42873862744162,0,0
0,0,0,-1,0,0,0,2.63175090931525,0,0
0,0,0,0,-1,0,0,0,0.374490859814093,9.61987877826081
0,0,0,0,0,-1,0,6.81902310175516,0,0
0,-5.07681362805466,-7.42318637194534,0,0,0,0,0,0,0.380121221739191
0,-0.620487361487973,-2.42873862744162,-2.63175090931525,0,-6.81902310175516,0,0,0,0
-12.1255091401859,0,0,0,-0.374490859814093,0,0,0,0,0
0,0,0,0,-9.61987877826081,0,-0.380121221739191,0,0,0
