"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
-1,0,0,0,0,0,5.83465030373857,0,0,0
0,-1,0,0,0,0,0,0,5.18012598621004,0
0,0,-1,0,0,0,0,3.13250082700291,0,0
0,0,0,-1,0,0,0,0,3.86313595137679,0
0,0,0,0,-1,0,0,1.18359996746085,3.45673806241317,2.81481355824209
0,0,0,0,0,-1,6.66534969626143,8.18389920553624,0,0
-5.83465030373857,0,0,0,0,-6.66534969626143,0,0,0,0
0,0,-3.13250082700291,0,-1.18359996746085,-8.18389920553624,0,0,0,0
0,-5.18012598621004,0,-3.86313595137679,-3.45673806241317,0,0,0,0,7.18518644175791
0,0,0,0,-2.81481355824209,0,0,0,-7.18518644175791,0
