"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
-1,0,0,0,0,0,0,0,8.14450455620909,0.910970107025136
0,-1,0,0,0,0,6.70141261716449,0.611767453039565,0,0
0,0,-1,0,0,0,5.7985873828355,0,0,0
0,0,0,-1,0,0,0,0,4.0774363214812,0
0,0,0,0,-1,0,0,11.8882325469604,0.278059122309707,2.82643965597049
0,0,0,0,0,-1,0,0,0,6.21036600701994
0,-6.70141261716449,-5.7985873828355,0,0,0,0,0,0,0.0522242299844385
0,-0.611767453039565,0,0,-11.8882325469604,0,0,0,0,0
-8.14450455620909,0,0,-4.0774363214812,-0.278059122309707,0,0,0,0,0
-0.910970107025136,0,0,0,-2.82643965597049,-6.21036600701994,-0.0522242299844385,0,0,0
