"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
0.270336433313787,0.279207748360932,0.943206391995773,0.182337729958817,0.875347912078723
0.234782788648292,0.171217117926399,0.7274024521718,0.224426219186172,0.97265808049127
0.202971584596434,0.101547605516319,0.562324649426669,0.22173866518616,1.04592084813812
0.177443619942281,0.0589238157746716,0.448515374877791,0.187124377842921,1.08328225259133
0.158061746739796,0.0340136202296313,0.37378422293338,0.143360507741904,1.0811592548415
0.143445418880163,0.0198582449476504,0.324728566823747,0.104636071743675,1.0463510754228
0.132159406080883,0.0118734312565152,0.291558375525783,0.0751893388072852,0.989901891246663
0.123123003229157,0.00732553119999837,0.268124796539675,0.0542747106938076,0.921837197675471
0.115614119952612,0.00468022262246531,0.250760276814339,0.0398018034477925,0.849342142281277
0.109170344657103,0.0030989568248516,0.237292224221736,0.0298215700081413,0.7769434878177
0.103497002344719,0.00212482419258396,0.226414690540599,0.0228809302622426,0.707251751554799
0.0984036074323546,0.00150604066543649,0.217323676452388,0.0179832194788505,0.641642482494111
0.0937639171378849,0.00110103419194746,0.209509871202484,0.0144667957874632,0.580738756321192
0.089491692352421,0.000828291856315726,0.202640995194028,0.011895781767415,0.524720601738689
0.0855260476209921,0.000639615202353217,0.19649369076584,0.00998179992940334,0.473514796811864
0.0818226116026059,0.000505877796566977,0.190913766357362,0.00853217120654985,0.426908175702237
0.0783479449877155,0.00040889942715503,0.185791578378942,0.00741627065745486,0.384616701512051
0.0750760913751058,0.000337078022409281,0.181047173798626,0.00654415622362187,0.346325635389413
0.0719863551100099,0.000282867459424641,0.176620871116193,0.00585291285837041,0.311713197819865
0.0690618272394241,0.000241221956986815,0.172467101492995,0.00529782086335808,0.280464515481494
0.0662883979266409,0.000208714840656459,0.168550350669607,0.00484659377777097,0.252279278329204
0.0636540759808797,0.000182966713033953,0.164842410788765,0.00447556971543404,0.226875786162474
0.0611485109304913,0.000162297346906353,0.161320487256419,0.00416715948472243,0.203992699562486
0.0587626483233736,0.000145499467190995,0.157965862241127,0.00390809918527099,0.183389444995824
0.0564884800672076,0.000131692754490564,0.154762951826216,0.00368826376640771,0.164845762387929
0.0543188555737809,0.000120225662449885,0.151698610132478,0.00349982758558354,0.148160812268513
0.052247338975576,0.000110609493083312,0.148761619738612,0.00333667495927636,0.133152012869872
0.0502680981750773,0.000102473015196465,0.145942308121165,0.00319397663862823,0.119653761660071
0.0483758175447599,9.55309684082085e-05,0.143232256290679,0.00306788414675345,0.107516123086598
0.0465656279958417,8.95618062405475e-05,0.1406240738168,0.00295530543310211,0.0966035335480463
0.0448330497524736,8.43914210913143e-05,0.138111221287044,0.00285373605836318,0.0867935613921709
