"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
0.568571580806747,0.489375479519367,0.815682523651049,0.526233231648803,0.836837919894606
0.256289933415859,0.327995954470501,0.487939763814331,0.666524055652768,1.21467172845434
0.103568584743737,0.197515377756752,0.298588068757773,0.55350989163925,1.55109962502901
0.0423416886638674,0.109881744770919,0.207037994310199,0.363400213329206,1.74874782678375
0.0184264541926415,0.0591209849526417,0.162262322561249,0.21484683148403,1.79921124873419
0.00861996077200224,0.0319679684647038,0.138150229154561,0.123250653059178,1.75073359768154
0.00431944400408966,0.0177697530852904,0.123491821130464,0.0712722923192063,1.65132341919605
0.00230412252241401,0.0102605191261845,0.113464527464126,0.0422766855353434,1.53133969214691
0.00130052999656866,0.0061752342110631,0.105889090425955,0.0259004041264088,1.40687330930969
0.000772240448963519,0.00387272540644264,0.0997208097652755,0.016416086846639,1.28573477381005
0.000480073126810338,0.00252602583877934,0.0944298000343628,0.0107562991828747,1.17143169111197
0.000311095758734547,0.00170920713662745,0.0897314678311801,0.00727271499142502,1.06532496757666
0.000209294789638517,0.00119630807808972,0.0854641003979981,0.00506261969775395,0.967720849003638
0.000145670897581433,0.000863704856336698,0.0815306222420875,0.00361967564269553,0.878414517250296
0.000104567410520977,0.000641534550695132,0.0778693735634771,0.00265210431176135,0.796963920526656
7.71746150790242e-05,0.000488945186732981,0.0744388695753756,0.00198668001627364,0.722829073728971
5.84131705129277e-05,0.000381494582784796,0.0712097849824877,0.00151844130252011,0.655441190265771
4.52359074169255e-05,0.000304071970178712,0.0681602608992525,0.00118188682563028,0.594239632284685
3.57640922974919e-05,0.000247095621426843,0.065273270949132,0.000935176361305151,0.538689562230409
2.88139650730328e-05,0.00020436368511677,0.0625350597251633,0.000751080098874647,0.488289933422565
2.36107167814218e-05,0.000171727824720234,0.0599341255973858,0.000611323283280733,0.442576834034942
1.9647559230363e-05,0.000146403062513252,0.0574606520093234,0.000503611138042556,0.40112328984317
1.6579646327665e-05,0.000126458481036241,0.0551060628960936,0.000419412403435816,0.363538332139827
1.41687542833582e-05,0.000110535033981962,0.0528627522363875,0.000352719547371952,0.329464986760036
1.22481237118677e-05,9.76623256998412e-05,0.050723897870563,0.0002992525507698,0.298577944828925
1.06984034249698e-05,8.71346960498913e-05,0.0486833177641915,0.000255904098758478,0.270581204871745
9.43314993342564e-06,7.84324391327817e-05,0.046735370061676,0.000220392823130906,0.245205691279588
8.38879779678172e-06,7.11674467567777e-05,0.0448748750509705,0.000191021637959558,0.22220698569605
7.51796020494425e-06,6.50462094548536e-05,0.043097054403914,0.000166512289526051,0.201363188152141
6.78488872460012e-06,5.98441861622779e-05,0.0413974831586697,0.000145891651196445,0.182472922064445
6.16229335382447e-06,5.53876976101013e-05,0.0397720503775571,0.000128410869976792,0.165353491850852
5.62911656752318e-06,5.15410320824608e-05,0.0382169266063422,0.000113487966366991,0.149839188349009
5.16894522870243e-06,4.81971289789333e-05,0.0367285364472242,0.000100666416255107,0.135779736454264
4.7688646587382e-06,4.52707728012728e-05,0.0353035351096125,8.9584913520263e-05,0.1230388768071
4.41862289875241e-06,4.26935671993467e-05,0.0339387881360954,7.99551063967988e-05,0.111493072330921
4.11001410069239e-06,4.04101846145299e-05,0.0326313536854585,7.15450236080969e-05,0.101030330341982
3.83641906129202e-06,3.83755406140818e-05,0.0313784669168916,6.41666264751668e-05,0.0915491310224042
3.59245754948259e-06,3.65526334732398e-05,0.0301775260919794,5.76663269170912e-05,0.082957451605733
3.3737312929554e-06,3.49109288123175e-05,0.0290260802730179,5.19179310578386e-05,0.0751718867568776
3.17661904530088e-06,3.34250622597635e-05,0.0279218181274674,4.68169844802168e-05,0.0681168415223775
2.99811973688172e-06,3.20738364286206e-05,0.0268625578561065,4.22764275195085e-05,0.0617238009374343
2.83573310758339e-06,3.08394487205236e-05,0.0258462381096487,3.82232855815796e-05,0.0559306698537
2.68736558126844e-06,2.97068780550507e-05,0.0248709097132888,3.4596039422691e-05,0.0506811731076207
2.55125491776231e-06,2.8663390118739e-05,0.0239347281019065,3.13425216831385e-05,0.0459243107508638
2.42591065214352e-06,2.7698142741346e-05,0.0230359464053695,2.84182526584562e-05,0.041613864338584
2.31006643365025e-06,2.68018675599565e-05,0.0221729091068422,2.57851070450819e-05,0.0377079492327387
2.20264166525688e-06,2.59666117164513e-05,0.0213440462142914,2.34102413105338e-05,0.0341686087052397
2.10271044417194e-06,2.51855270427156e-05,0.020547867892777,2.12652257991705e-05,0.0309614459597123
2.00947627176253e-06,2.44526970628433e-05,0.0197829595119901,1.93253385252031e-05,0.0280552905399538
1.9222513580487e-06,2.37629943081278e-05,0.0190479770694308,1.75689880582341e-05,0.025421895940935
1.84043960132829e-06,2.31119620512524e-05,0.0183416429541598,1.59772394875593e-05,0.0230356655129641
