"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL2","Sp5.TL3"
0.366041040746495,0.675886585144326,0.410419659456238,0.669335287762806,0.910149407805875
0.252767843743935,0.293392958137341,0.226503093295048,0.589557214558116,1.39177135288493
0.188620178449557,0.101062309632147,0.143305272659359,0.395363967744704,1.67070518271925
0.153540975748723,0.0315516275150844,0.105718709700756,0.2344562113407,1.73746740228474
0.13279735241483,0.00989819276897977,0.0867923630004225,0.134475703143981,1.68323669931316
0.119049090738043,0.00328953903708615,0.075882915619885,0.077850536134656,1.57611703996764
0.108913685246545,0.00118298578032217,0.0687295058078959,0.0463117331874409,1.45100365913182
0.100804983968576,0.00046296585490085,0.0635005298104025,0.0284904763880455,1.32400587124714
0.0939427401804684,0.000196865541364005,0.0593468616575815,0.0181462487298228,1.20222753063502
0.087920070778837,9.05136734808626e-05,0.0558469701547335,0.0119517386587862,1.08857891081022
0.0825109303000219,4.4760018725651e-05,0.0527782657113159,0.00812266911916175,0.984009555877054
0.0775810456565089,2.36886342413559e-05,0.0500161800893608,0.00568222700076637,0.888550530547209
0.0730449451089763,1.32898258652086e-05,0.0474868863687298,0.00408057646257472,0.801810737425956
0.0688446733952349,7.88425781707882e-06,0.0451443546696119,0.00300085529758612,0.723214856698887
0.0649383399481948,4.91867048183952e-06,0.0429581884463111,0.00225470245290692,0.652124555654232
0.0612939880993296,3.21117739553214e-06,0.0409072218550962,0.00172696339049839,0.587897529625633
0.0578861710181273,2.17913580335376e-06,0.0389760089156238,0.00134578084747328,0.529915905951575
0.0546938603327674,1.5363227209852e-06,0.0371527214800892,0.00106506824083626,0.477600066097145
0.0516992026100559,1.118147568987e-06,0.0354279403335924,0.000854657852316152,0.430413850307407
0.0488867152219393,8.3941443745441e-07,0.0337939007436212,0.00069437137927808,0.387865562680298
0.046242750296887,6.47309432880271e-07,0.0322440127605743,0.000570386123361544,0.349506810210959
0.0437551484478942,5.11015899123163e-07,0.0307725722660232,0.000473173364139777,0.314929998798941
0.0414129648774712,4.12557186705682e-07,0.0293745400958161,0.000395984479959613,0.283765619535597
0.0392062815376847,3.39625632234702e-07,0.0280454050923139,0.000333980009665227,0.255679219171044
0.0371260619926097,2.84575000356153e-07,0.0267810855508395,0.000283644223959335,0.230368416255982
0.0351640353393282,2.42315516263956e-07,0.0255778550501888,0.000242381626388995,0.207560064347768
0.0333126048408678,2.09312149453342e-07,0.0244322893557002,0.000208254879553109,0.187007569631189
0.0315647720676409,1.83168212602262e-07,0.0233412249121092,0.000179799937462808,0.168488410388788
0.0299140735742246,1.62175853797888e-07,0.0223017264532267,0.000155897722636624,0.151801855054854
0.0283545272384515,1.45109741022528e-07,0.0213110611759587,0.000135684020058703,0.136766874196875
0.0268805860561435,1.31078576524109e-07,0.0203666775479129,0.000118484630583595,0.123220238938102
0.0254870980318017,1.19421436809032e-07,0.0194661877019356,0.000103768618724197,0.111014793079476
0.0241692710274358,1.09642957486326e-07,0.0186073525395144,9.1114109766169e-05,0.100017886380791
0.0229226417316386,1.01366790293375e-07,0.0177880689464269,8.01830090671212e-05,0.0901099560470745
0.0217430481012235,9.4303636116662e-08,0.0170063586903044,7.07021581252576e-05,0.0811832437397134
0.0206266047564175,8.822869955783e-08,0.0162603586732631,6.24491486040678e-05,0.0731406361484335
0.0195696809068045,8.29654829176625e-08,0.0155483122934714,5.52415448046197e-05,0.0658946174899897
0.0185688804665919,7.83740508932328e-08,0.0148685617283248,4.89286253544604e-05,0.059366323433106
0.0176210241949816,7.43426230011064e-08,0.0142195410420883,4.3385126667141e-05,0.0534846921648804
0.0167231333607533,7.07810711609899e-08,0.0135997698911652,3.85062129514075e-05,0.0481856912879696
0.0158724149457725,6.76161072735356e-08,0.013007847826255,3.4203588486563e-05,0.0434116229420573
0.0150662482152563,6.47877451048067e-08,0.0124424491156134,3.04024978289762e-05,0.0391104993898657
0.0143021724434546,6.22465780009316e-08,0.0119023179971303,2.7039316732765e-05,0.0352354789700118
0.0135778756724424,5.9951646973547e-08,0.0113862643120448,2.40596172673704e-05,0.0317443571219221
0.0128911844167945,5.7868797014727e-08,0.0108931594859895,2.14166212803711e-05,0.0285991078129865
0.0122400542211528,5.59693994663153e-08,0.010421932821271,1.90699555110885e-05,0.0257654705673138
0.011622560949916,5.42293239660673e-08,0.00997156805533774,1.69846252501007e-05,0.0232125767856706
0.0110368928038484,5.26281434993088e-08,0.00954110018387483,1.51301931270692e-05,0.0209126149551694
0.0104813429459509,5.11484928425693e-08,0.00912961250549666,1.34800981732542e-05,0.0188405282035772
