time_index,V1,V2,V3
0,-0.04689998173318721,-0.15764004049820915,0.0752639992267791
1,0.1448483718909303,0.03768637710222779,0.03644448926115876
2,0.07151418341416774,0.06707583980596643,0.07193485542930429
3,-0.06816334370494993,-0.11640781453543822,-0.0875108107249242
4,0.07925918697807971,0.1542062903850291,-0.15561757484300134
5,0.01897070982490361,-0.03956521092783796,0.2523660493722631
6,-0.04811477042537678,0.022907264473318666,-0.18018948478551045
7,0.11734707503189008,0.08871890242929746,0.11472306231081647
8,-0.010061356180054458,0.21240270087018606,-0.13793350323298945
9,0.08986658846295126,0.0658123466123876,-0.11129544287736765
10,-0.1969689759216918,-0.1041028821443126,-0.05678173394858513
11,0.03803395663290723,0.011410805794023846,0.0158010596079263
12,-0.02199053807468425,0.08830821814568786,0.015110616389618994
13,0.004658771012761385,0.14202238735072084,0.041120731047473706
14,-0.030203730192377667,0.20652755600224776,0.06840642104957745
15,0.003249854709439174,0.03904030307559798,0.004177628456316293
16,-0.030423997025932403,-0.18532654733192358,0.04640800228578637
17,-0.03486585025021084,-0.027649540569450914,0.02003277178917661
18,0.05953101609042564,-0.03827644219766073,0.05672248584943795
19,-0.11900632997265018,-0.12817143254148666,0.046406468292867056
20,-0.01598296773440177,-0.08186918294540042,0.04446478921631047
21,0.13573603836789844,0.08600290268665507,-0.03276362887793724
22,0.03285975468718222,0.17768807370491402,0.012368045425130378
23,-0.09003749353735879,-0.14008081518286544,0.022424521383224164
24,0.01865744043315738,0.07884844956945809,-0.0133953450326077
25,0.042297167523222184,0.024290294162431364,-0.011499896597110412
26,0.02043136456141036,0.1269412212456119,0.07992988010661173
27,0.025892915456339878,0.027536501021077797,-0.0767138360005789
28,-0.07562203033354592,-0.027835247301326006,0.09115914913534633
29,-0.023627234109316615,0.07441481613148056,-0.0151916246972656
30,-0.12684363208803665,-0.14306020074615633,0.056868448368125254
31,0.04979316414964114,0.01497768667306651,-0.07127343665722921
32,-0.08045654414485146,0.0693069879691098,0.12244140266455336
33,-0.04071846827825125,0.018771584030398657,0.04797305328333147
34,-0.021309652575221015,0.1746438412543511,-0.11727448614484881
35,-0.01253474150959711,0.2751275417741163,0.014999679991043721
36,-0.06684726594480488,0.015344253169498648,0.10205223552542012
37,0.03586242898586028,0.02926693041065851,0.10129937603132753
38,-0.057390687051031286,-0.024656323472366216,-0.048005841430864366
39,-0.04900448289525923,0.042965985739940045,0.12805657996505382
40,0.011662108469725528,0.0627781555226599,-0.03988153376565316
41,0.07006497631642268,0.04656253861326802,-0.009613071616211007
42,0.12196564440420742,0.04318883840867601,-0.22444080971831964
43,-0.0787553164023911,0.10164442922703448,0.09890260449807775
44,0.05810873991628515,0.20185014292496706,-0.111083285217241
45,-0.09390585949037572,0.02557016589796493,0.14849355835340905
46,-0.06609761084252871,-0.057117797612391094,-0.23734640110863717
47,-0.006946563974796937,-0.03749607326135809,0.16823499099866407
48,0.045191986569505294,-0.00977968726241583,-0.3707390818582842
49,-0.03408268554918423,-0.02305120004846648,0.2806656896525363
50,-0.10298638106774868,-0.0639662369589454,-0.19429544751543393
51,0.03893378634426194,-0.025086753418507947,0.1307932203668475
52,-0.03207817794515496,0.004551263877342681,-0.17899400016768469
53,0.048494333784961305,-0.021343909494798446,0.047117207254340154
54,0.05049260391100599,0.14288211968798706,0.1231377294241203
55,-0.11534664830661016,-0.09747547026577234,-0.0014818272097227823
56,0.01856182626077476,0.29223368779294445,-0.11812309507450354
57,-0.03689327422004705,0.1092278313755049,0.1630874323527223
58,0.1359991093816003,-0.0472944839051859,-0.0870821373021446
59,-0.12117497690087858,-0.19296701495936053,0.10904020682785012
60,-0.020954754227076232,0.017485854750030325,0.06183323206712543
61,0.0011149300867137248,-0.03350731060885964,-0.05863480707764672
62,0.05897136275952571,0.06682358501820912,-0.07978085910203296
63,-0.11325720749963683,0.13255545751543252,0.03496451072190875
64,0.27731830101311544,0.2935784216731283,-0.14394080957261698
65,-0.15839961889070012,0.1288372619080264,0.09443167287446025
66,0.0876164138567302,0.07497628897128523,-0.2307466215961974
67,0.08238234894927626,0.1227331467395941,0.03716185456279187
68,-0.0644327689011486,-0.0326778741224486,0.10847504194835438
69,0.02584948002577815,-0.12433517472442629,-0.12208221353351925
70,0.09161857015295839,0.07166917097435935,0.15318774368129792
71,-0.07631611215331409,0.09431712357087217,0.038046509506026845
