,V1,V2,V3,V4
0,0.04749339279206526,0.006620147702062743,0.09332661121235722,0.055140568260235355
1,0.07367169638482178,-0.018183975987124058,0.039916929634351506,0.06533489294005906
2,-0.03766359920849152,0.08826657621643706,0.0541800883748616,-0.1259729459283877
3,0.06581691597769249,0.06210722354667278,0.070214802460695,-0.116602517508402
4,0.042399405820475924,0.012095555747186725,0.10078753491781489,0.05529904164387373
5,0.033906818755040806,-0.0779221429991821,-0.06884989159901886,0.11080644089791028
6,0.048104294360367256,0.04891750850746393,-0.020250030096023105,0.06476871152114799
7,0.081710567154688,-0.06707245089347151,0.10066470138955218,0.03333383632676584
8,-0.040276268117346394,0.07808081192573042,0.018922593603035134,-0.0027046043193896876
9,-0.091155323719301,-0.02006769158263039,-0.09102826018858931,0.017499285940068967
10,-0.0027900309594788954,-0.07723545625902811,-0.05139899521864204,0.09549850210178248
11,0.03492916606913082,-0.07801847432812399,-0.07135061189957707,-0.015297239143327576
12,-0.0864230689067286,0.015942536595110787,-0.1005924674640439,-0.04868464647778786
13,-0.03448384497560519,-0.0683751519708047,-0.10687076148167102,0.12684465266810538
14,0.08511245615405566,-0.08468134023000648,0.03676495991097017,0.06438278879411666
15,-0.07354299659657886,0.07087234213238977,-0.07252936153880944,-0.016231162028489152
16,-0.07316954765736894,0.10654808957127443,-0.12830972831980553,0.00973578750729525
17,-0.07556457221748897,0.1028589048238918,-0.031496653808987765,0.05283584962619817
18,0.03265271736297892,-0.056253443274173254,-0.06421013195695177,0.055053326534535846
19,0.03261794714913977,-0.01888222298911377,-0.003729509554325359,-0.06016110182366667
20,-0.019417731696851438,-0.0422289166555719,-0.05553504005669871,0.11433141014262885
21,-0.056309774099229354,0.09095863014741076,-0.03762183949016212,-0.12136169849194976
22,0.09548879168811311,0.050196295288846865,0.1340709823524721,-0.10416714606420568
23,-0.049494061223818435,0.06599096011982525,-0.009845553603380595,-0.04423039852152846
24,-0.05849504940754946,0.10832221798039854,0.04575815959004427,-0.11301286170511034
25,0.03340190211515975,0.08909297685830739,-0.0668753880297718,0.022008725213765404
26,0.05105020088995671,-0.020841696247614075,-0.018061012790237998,0.018451131364076053
27,0.051275184195621916,-0.03220662888474571,0.11809005578267735,-0.08983577278615199
28,0.08555147182659917,-0.03558155715455234,0.10855688151895332,0.03567142248889315
29,0.07724945414325463,-0.06805764926108311,0.07308493994569627,-0.01706279648986638
30,-0.0844091346281145,-0.00751235148900857,-0.04227811134579773,-0.06366980149759943
31,-0.04231834765934228,0.047054760071630605,0.07061451770905218,-0.08633300671646216
32,0.035627751346265835,0.05412231340447959,0.06282824744031096,-0.10872244963977071
33,0.09623493993851176,0.008417135963658642,0.05499146872366765,0.05085137845817863
34,-0.05860019107121733,-0.03926292452980214,-0.051572746266749514,0.060828354026786956
35,-0.09514889610802008,-0.07936102711238709,-0.14418564901733844,0.10769601469326079
36,0.07042379081133335,0.047552251657755645,-0.034518515511470116,0.08004348487863858
37,-0.09476264799521233,0.09353446378722347,-0.1079793050458039,-0.04128933496956427
38,0.007741711267418028,0.0892934491511639,0.08834027999805813,-0.03724968823113112
39,-0.06636252488624061,-0.08729625253618938,0.05291726402010919,0.0761040704467312
40,-0.06728101843562129,0.08720229561653275,-0.018808920325056565,-0.0771399478563358
41,0.08617718753478923,-0.02087114528681679,0.05309904246797552,-0.020663740570020322
42,0.053328373458341766,0.04203140412428678,0.007925838170443417,-0.09343884370238997
43,0.08243315631199089,-0.039344357027486926,0.13097273926092,0.08884382098763832
44,0.01833271754075081,-0.07661466964561206,0.031654921953059544,0.10752732045399438
45,0.037456581733866394,-0.0661355706698697,0.04376830867747364,0.11895692111255046
46,0.00949602165281418,-0.01770016026821549,-0.007691470897909486,-0.0719493521587305
47,0.026775318537327022,-0.08362754144070741,0.0406438511404221,0.030090032902826996
48,0.002345392249662126,0.019280112663073574,0.03663288666894533,-0.11219619581069057
49,0.0058286539196000355,0.08977064181418075,-0.01882480357286851,0.0019976573540033474
50,0.04469513414461597,0.082882431743187,0.09662726466205553,-0.11969790660313281
51,-0.0019707092742394573,0.013289490757666509,0.03941605188028556,-0.024753310276085298
52,0.03572058904103897,-0.03727055416996055,-0.07306197163367031,-0.03393631940382173
53,-0.073278307729661,0.09384208554959253,-0.08239324865975756,-0.08388298229985014
54,-0.06609581837078893,0.03793657956584984,-0.0380432540623771,-0.07689969440944508
55,0.09195399080289086,0.06920098662625311,0.04329259935361799,0.05453978900602672
56,0.048912220505226325,0.011816455748783535,0.05840462468633631,0.06454588535401398
57,0.009571473246701335,0.09429936941382695,0.0871146396304084,-0.06847965486638483
58,0.04787346741422038,-0.011687964605373878,-0.04663895197405263,0.02190550462541014
59,-0.029839882839685663,0.08709044287092574,0.03955351113256923,-0.05585660136327501
60,-0.04705624009742529,-0.016472580016808583,0.07150627261168153,0.06753441584330357
61,-0.0635974453442059,-0.07314968442494893,-0.10470876986504882,0.00012656707934011885
62,-0.08246792917756052,0.09463586597570729,-0.09925453196378099,0.00953939032988247
63,0.05023507530648572,-0.06884095187886813,0.10049647045941842,-0.021977927207387164
64,0.09618432629549228,0.02942825019551574,0.09053967614462452,0.002791893785833173
65,-0.08868463249100518,0.009764668429976274,-0.048021552131872654,-0.06503321217092166
66,-0.04545403967308053,-0.03139806339820206,-0.05892521485007497,0.02473932134533431
67,-0.06361406427410517,-0.05720054307732658,-0.07526334066902302,-0.032085376020028894
68,0.09084064877066499,-0.024121789900619924,0.14978901258977806,-0.024202285561861776
69,0.009143812232155457,0.010834772392670647,-0.0019684500160360476,-0.009521740563122098
70,-0.009931376109108504,0.015279440719376654,-0.08744524787264676,0.0576597451874845
71,0.02935116875197299,0.050188245985592676,-0.05738662949619573,0.020266190893359765
72,0.06405237924538235,-0.03879097676728966,0.007879238759635653,0.011671629872181575
73,-0.03453311441900817,-0.01842153345778763,-0.011334791560701333,0.04197855371078744
74,0.05480477883359245,-0.06762423177634913,-0.0019707952200387763,-0.053554695242091506
75,0.05139434134618766,-0.03295625471287484,0.09297298586507367,0.04488188463352462
76,-0.090863082007401,-0.03335107955420624,-0.14399716772627752,0.10194385992578653
77,-0.0017479855504271891,0.002281605909132892,-0.04134300415461703,0.07796716257844398
78,-0.024482461632791132,-0.04978610064605109,-0.0684454217554739,0.006606258384858576
79,-0.037403105904536174,-0.0314697123162847,-0.12002208045397585,-0.052560177258758056
80,0.06998746050329688,0.011460380000644206,0.07449672550742865,0.0212628701742767
81,-0.02490902323320712,-0.027218047017710113,0.037428549023335395,-0.08988907354890058
82,-0.025505521011132216,0.08624997634058876,0.0032800739116124866,-0.09529052492806853
83,0.006748018847033932,0.061056792495344285,-0.0718625159282702,-0.04661255626841596
84,-0.040551932100037894,0.046039020434978484,-0.06199065314325532,-0.10427814620403601
85,-0.05442374870111666,0.0425308918646657,-0.021562552750764137,-0.0033649453665759877
86,0.05291731242287952,-0.10578793449183718,0.07793901112409689,0.12627063879708383
87,-0.02799893746192943,-0.04335240044505902,-0.042758374485637685,0.07194998329818555
88,0.08642096470706287,0.08116249831704744,0.06468108508185141,-0.003345873629350446
89,-0.02970469024360132,-0.06420121066254317,-0.10191972239337443,0.09885594502084698
90,-0.08445453285769651,0.045146081917058115,-0.02656469354584447,0.05879980604830998
91,0.012472931837955526,0.03237900243927369,-0.00020141496259969312,-0.06681449330089834
92,-0.014506312594244087,0.08125498367557678,-0.050941693021500326,-0.07963485411071236
93,0.04259630017523073,0.08472618587354218,0.09411107435046506,0.04213216445611668
94,-0.07727938587064731,-0.03272936019792992,-0.1416843166851484,-0.04642319133227043
95,0.029433519954701226,-0.09873442133016577,0.07022369470926457,0.031130797653770526
96,0.021851064305206693,-0.011068290306276877,-0.0311481150588605,-0.08497018025542223
97,-0.03279747383036398,0.042893027655780985,-0.10590914707012389,0.018257135627144587
98,0.031703271741641094,-0.06249731078365172,-0.017014593942150314,0.05479162991195495
99,0.05253814639255954,-0.04638928651523191,-0.014073698568864854,0.015316183641948887
100,0.05487230981646703,0.02326326229705291,0.11282967612831882,0.024047800318025326
101,-0.09297406157898716,0.08787929022972216,-0.1434088267000474,0.07628638021552119
102,-0.09085905452728016,0.08167781886164338,-0.10233116860929942,-0.0707833769684002
103,0.014741405133221109,-0.006653734341187536,-0.04844761616781458,0.06638832680541815
104,-0.00948658200346928,0.06476246281049104,0.014021400680054516,0.030128904587416825
105,-0.08688259257063047,0.012811411716204693,-0.05705597513612189,0.0022734339488314484
106,-0.004982285217147098,-0.028460123518150984,-0.03113141033904458,0.09410614028134408
107,-0.0036175746921008447,-0.094412664086019,-0.09888541562031904,0.02972227453108226
108,0.044173257481200406,-0.01824295211370233,0.06179599596003674,-0.044844505238602984
109,-0.09656012305318028,0.0926387879965648,-0.10700456554161378,-0.011051986534042798
110,0.058683295645822246,0.03765362295422842,-0.0441260065437117,0.01096797249968524
111,0.0586180496070849,0.05311100528702488,-0.027952475680201268,0.07854001022195829
112,-0.06493378828894503,-0.07749071592671872,0.04377590002512026,-0.04035255152206901
113,0.09975519326843374,-0.0673453554095638,0.06360385090447573,-0.07646345627192269
114,0.0743576088024785,0.044635287119730666,0.0039047340002620196,-0.05848239074583925
115,-0.001824127102542139,-0.0737723386225029,-0.02496257068795551,0.03442513970390864
116,-0.01666373233405274,-0.04809480952574844,0.06311520702481595,-0.06042081766385748
117,0.08058621384885017,0.013745795338558991,-0.04411623829822732,0.06000332600441718
118,0.01141987008059,0.06124962159915031,-0.0498942059405977,-0.11515682824869217
119,0.01311575109698866,-0.06109383763704908,0.07142533516689202,-0.04611710847749838
120,0.08931679875830234,0.015845886851484827,-0.013100001771380418,-0.0284167474810458
121,0.0005095259673594477,0.01760659997580095,0.061671926317399955,-0.050466812214584586
122,0.00881235940713021,-0.08289930764157687,-0.056202447401116656,0.07975416137547964
123,-0.04037861744689402,-0.0709872500619297,-0.07543510166157609,-0.031636622303575036
124,0.09784538075864072,-0.06833253749533497,0.11993456258976204,-0.07773275872507934
125,0.08356822278028969,0.03052403407284898,0.04846383493636924,-0.05065482906349117
126,-0.09364729988262671,-0.029666749744963906,-0.021509375846311116,0.09065809367391733
127,0.012299298564667983,0.027100496890900598,-0.03712505807004405,0.09344859305744613
128,0.035582421677837296,-0.010901126859813252,-0.014976946214537233,0.06482862365557608
