time_index,V1,V2,V3
0,0.08294757622102586,-0.0712068837184219,0.07358010888621824
1,-0.11374949345620049,-0.1828586524266203,0.017247399068157
2,0.12294510541607279,-0.024283783983686285,-0.03715014355281999
3,0.02642499714043884,-0.01529159707522494,-0.10255833180895554
4,-0.03093258699964431,0.10875518559192829,0.17864336268357678
5,-0.16262022416430288,-0.050757793115446356,0.05577338082708345
6,0.05670456599526516,-0.03264157493444064,-0.014828076961054579
7,0.15486085195569194,-0.053036683520234815,0.011661346756224059
8,0.055534094992855734,-0.12917175371744374,-0.12254712867501616
9,-0.05029615123057958,-0.057435056812709065,0.15635071575282875
10,0.023910643730143143,-0.07405264444595995,-0.19229179393249146
11,-0.02505325157257078,0.032005911602881736,0.0944504124042214
12,-0.007000596000262781,-0.06600115341422964,0.0002813745213920138
13,-0.030345191885761808,-0.02494120714241438,0.1786778448242054
14,-0.16881257561563423,-0.19140332804796575,-0.2087193063448301
15,0.09430795177543162,-0.04532008879800622,-0.06358182928560138
16,-0.14232172044480007,0.16146854587385057,0.23949192805177597
17,-0.21525177244202745,-0.2598071271174788,0.0288863531416909
18,0.1759568505365945,0.12687326172235194,0.10197390074546712
19,-0.2308030687895753,-0.06519685614627913,0.1599720830435741
20,0.03335166340442437,0.018399677887879745,-0.14405782814014206
21,0.12383827411590079,0.013001585748379361,-0.027291680508446083
22,0.046373481377996954,0.03890321925800827,0.08098243052129167
23,-0.22366030210268129,-0.02473946811791148,-0.06600274023080148
24,-0.006784975744986654,-0.1501805053285679,-0.12445820779188127
25,0.06910380604415448,-0.04459837780555863,0.017494981297013705
26,0.0155376264586536,0.1032789738211643,0.07816480075935571
27,-0.16427819092977802,0.06948057166716679,-0.06110277810771584
28,0.08369385168129617,-0.10426249445015669,0.08829209197552058
29,-0.07716295571002219,0.005859811378280048,0.03305789097737427
30,0.040547784099319195,-0.20630341046769193,-0.08394771764740025
31,0.11549770050422441,-0.035241555385399775,0.048199785277239046
32,-0.07672545121337201,-0.08618913196428801,-0.13510221661298416
33,0.11991237665661733,0.19768626016514224,0.06935811200714924
34,-0.09370905318509254,0.03966315864955672,-0.10905185623444875
35,0.24543683120731713,-0.06196504114234137,-0.08281372539277292
36,-0.05363847623366404,-0.19719086908198813,0.11894571510982913
37,-0.1283014220090005,-0.18404533659248068,-0.005949918003614045
38,0.028142104713859563,0.10236519008241499,0.06333732492118113
39,-0.08729379966508363,-0.06506499933058708,-0.03364166190053042
40,-0.008031815587122335,-0.09771183279734708,0.0031558039867684105
41,-0.04116373437483124,0.08075714451445679,-0.10486313371108154
42,-0.03953217178819576,-0.01788036044902311,0.15713285703346297
43,-0.05726497661073161,-0.08586005006765737,-0.2002325759947886
44,0.22945855424798486,0.008954989456402628,-0.13484210444573758
45,0.09292272687939335,-0.15941930250890324,-0.19877184143182683
46,0.046336295125831525,0.28857080022005405,0.02422066066919612
47,0.17405175601344544,0.01160305933261882,-0.006991414793395073
48,-0.06029486206207192,0.1550671742289004,-0.027705966383083036
49,0.21341892674447313,-0.06502584654743715,-0.21560111708630608
50,-0.08722628507894635,0.08805730347710514,0.18097047008835615
51,-0.12820371543789535,-0.1515197618051532,-0.052734425316734536
52,0.04083413709590848,-0.09963013301402587,0.04507849696436978
53,0.025473855600157747,0.02443276494905593,-0.0010989564871329953
54,0.110361523572413,-0.04486044880592413,0.08287588965067134
55,-0.06977073152833266,0.14332344908168143,0.09428414178151817
56,0.013206413102962423,-0.10035940266633044,0.09502359550693833
57,-0.11252304791880172,0.21373221807627066,0.06181528553558782
58,0.0927325850222804,-0.044272925794466594,-0.19659447663637283
59,-0.03792320136143948,0.13498232538495225,0.08687190451471344
60,0.07980823143327169,0.0424476388661027,-0.08859320007733054
61,-0.017499990955941812,-0.06889554005434449,0.08497267783090547
62,-0.26289665793959227,0.22314863744342733,0.18347701631999552
63,0.13499067687054056,-0.16308195977450832,-0.2531042523816288
64,0.1876492252540795,-0.05339399866150603,0.021147226150487097
65,-0.08129928887247671,-0.04202712763782095,0.006628253263126584
66,0.13051909395426659,0.09982861947470525,-0.018958045067732122
67,0.005828680156044777,0.03306129000553825,0.04206730048767118
68,0.051413933110952985,-0.1378539027490162,-0.2514375427539811
69,0.23169215920440955,0.15490818167606796,0.09741208979984489
70,-0.09396109293419336,-0.0726522568886658,0.10824859512902521
71,0.23199569372032441,-0.14646692323474247,-0.008153405347983492
72,-0.14179246807352727,0.038737869274102825,0.1629965356264178
73,0.07679123851218207,0.10449242653939267,-0.02835318281046473
74,-0.023985443438572628,-0.06480318129705576,0.08809180685274769
75,0.10910108200187105,0.02448362999663461,-0.23853888871367657
76,0.19031764801611298,0.07856722153940111,-0.039775250834453345
77,-0.08068799674244824,0.039776933793061825,-0.006216506475645596
78,-0.09914638237541776,0.16051317349981967,0.0027784257143297214
79,0.05642864341506297,0.028238888594099003,0.0732843177373848
80,-0.1474659211704516,-0.08147921215647323,0.045475155722447425
81,0.035397713377133475,-0.02012167169240015,-0.2865820520209739
82,0.1820230879782445,0.034956934400614946,0.028192466228676633
83,-0.1533773885418483,-0.06192611182562499,0.004569089534754652
84,-0.059553071693897675,-0.13231205653642994,-0.013543197420476095
85,0.06252445314904467,0.18745590856805674,0.05505865825186692
86,-0.0615390406717993,-0.13275182178441158,-0.12055224497997236
87,0.001252872682269493,0.12220780795928143,0.05750523930777766
88,-0.0713782870914671,-0.014108575663581037,-0.10483424644697807
89,0.13789086893625163,-0.07758739388812268,-0.02303548026224318
90,0.09388647612547811,-0.0031571855021955645,-0.15431791671515352
91,0.07145109991954804,-0.19581953015014872,0.13777409515534383
92,-0.12820884601893873,-0.0032264693233588337,-0.26543185952760295
93,0.057735908440921746,-0.14604470170450673,-0.11916727969421693
94,0.04277335644929699,-0.06814041122874734,0.22397547309317364
95,-0.017161629450851076,-0.0659836375406437,-0.14850913008673222
96,0.16200837901414825,-0.013537981249025277,0.07261954103626614
97,-0.1406753937001679,0.07754490436248425,-0.1455973386347086
98,0.17950427410742023,-0.0033220115585203356,-0.020264233278929764
99,-0.05923367994463897,0.05267738553199192,0.006621981981571809
100,0.23363327421383182,0.01835617783208252,0.059669424534543075
101,-0.059909352412564905,-0.008273273150437355,0.019733256450933854
102,0.005645875579982496,-0.011059555500007501,0.120753258666037
103,0.15867521536484483,-0.04047519365685058,0.07623024589438078
104,-0.16785652227248038,0.13221814063684972,0.12012078101279318
105,0.09086546677139153,0.09938124326031575,-0.22736233184756802
106,-0.07822573396478448,0.031672261048592575,0.27521742784097303
107,-0.05253405121567574,-0.14217703426240128,-0.2738059926204425
108,0.017584660930776402,0.0610690990893358,0.1288298486242886
109,-0.18148953218029099,-0.09416289606166807,0.06535616515985301
110,-0.021603518174336284,-0.07330051348438506,0.032138843502547976
111,0.08866174677534087,-0.1635621383655685,-0.13553341746292819
112,0.240783598137929,0.057685521236625584,-0.17114217814538235
113,-0.08345632992246191,-0.1864062076766487,0.21005732604664282
114,-0.047678776755363805,-0.2729535425321647,-0.014183793109955878
115,0.044027994554365686,0.06865871895400577,0.043527189967332874
116,0.011070523113565545,0.12228152576206933,-0.00954091592061648
117,-0.014413105626876976,-0.1753994896206066,0.1263044948601464
118,-0.11353190970337396,0.0841948439669427,-0.1838748328425255
119,0.049560294055898006,0.2696961245285689,0.06983833625912673
120,-0.15320889976994678,-0.211533725670022,-0.08509177113876734
121,0.06964830862144898,0.047401092048883486,0.18536466094949539
122,-0.09095685727259742,0.0979571510742406,-0.06394852048323477
123,0.18023422016574925,-0.13176146340716433,-0.1183272436217582
124,-0.18302161918076681,0.1995429634459072,0.05581407158727572
125,-0.048353648959476005,0.13207256297777928,0.0897630178667139
126,0.092139965610186,0.14363423677138007,-0.11234034368877417
127,0.1658470551780001,-0.05529149292578389,-0.10172206680136339
128,0.09180239323402212,0.02558919552261424,-0.18154282124376875
129,-0.04253806402147499,-0.0009349511133122969,0.08867372021171241
130,0.060227341582152046,-0.08997511404751604,-0.19074456564960068
131,0.1356881545216046,0.12974494671751896,0.09765989176190748
132,-0.14607378399817267,-0.044407106052125236,-0.002845213487509411
133,0.1625405111066176,-0.14478830435959114,-0.02269020348125235
134,0.04430448129370355,0.14658340622069602,-0.021763943984153964
135,-0.056193645961289736,-0.07134963776674563,0.21896361636666897
136,-0.3533105381655984,-0.12166049654642519,0.16814735097191885
137,0.16831812734902946,-0.010883750186653274,0.13325335286949802
138,-0.05034998306273924,0.2117542206408851,0.1341112909857671
139,-0.12292445047632487,0.06848067128775576,-0.23518876955374196
140,0.11314282053242065,0.09340153972043397,-0.04647810964321511
141,0.010741297657706848,-0.00608725277538893,-0.083013359617397
142,0.11055564193706072,0.23598702142668132,-0.015337707489903159
143,-0.07062579861587534,0.01899436292456578,-0.05807941349660779
144,0.02762527857424214,-0.036290954104053495,0.05166371314560884
145,-0.10188907797802152,-0.05189154465676255,0.03960646630224589
146,-0.04506428070527725,0.15128219546692728,0.12901421402047755
147,-0.13070894728702054,0.06027113700141494,-0.039880711630737066
148,0.16214970077715202,0.02605367640658348,-0.24037842969272638
149,0.0014347798243295115,0.11673864344322986,0.12338062322162517
150,-0.20259482366181206,-0.06369521980615046,0.08048633273277109
151,0.08646662230112703,-0.08163538541947296,0.006780675110512488
152,0.004134055943400244,-0.024968136349287517,0.10106579065995795
153,-0.14690043744783296,0.1493365955636229,0.011620876839731592
154,0.08513178504592173,0.003598069081069511,0.11352998805661874
155,-0.02700877404402985,0.09948839109322982,0.07975761658194638
156,0.057251781471713836,-0.0027916843508545876,-0.05375194663369147
157,0.07368774225818867,-0.06293804878194935,-0.10516005974020723
158,-0.09318613787449631,0.16684596695551362,0.10043596846619772
159,0.1217662702239711,0.020974854527881052,-0.2776964382748431
160,0.11670948588787898,0.011513788152448218,0.27739882777624947
161,-0.11373797575534364,-0.043174015213017426,-0.15922786377901338
162,-0.023904340033443522,-0.11694162671378197,0.17425609436898562
163,-0.03560156173846611,0.030293349401642262,-0.07288680624789555
164,0.060043938073354175,-0.08569778980871075,-0.08869627601770849
165,-0.09575723142345374,-0.004775190028647621,0.04943331449895361
166,-0.03713317423888971,0.14880389290421903,0.021217074259421615
167,0.026474479412333492,-0.07705002729132787,-0.050597532855863325
168,-0.012006582845318874,0.0994383036060046,0.009819577274043277
169,0.06256862038596957,0.12450590216978023,0.046772505039488585
170,-0.1376985615092451,-0.07938632732182539,-0.15162085343135398
171,0.3652302892944038,0.1930227353236509,-0.07550217594453723
172,-0.29632795834758374,0.16018487740047388,0.17043025975555362
173,0.028801543931918982,-0.044853005147657554,-0.11372606414988147
174,-0.0518480324393949,-0.09160734363565978,0.03375391559726525
175,0.002123979186438275,-0.004385844967433775,-0.19025383103469418
176,0.07066793721078192,0.002536734266444029,-0.13285581518163053
177,-0.13748184422464071,-0.025459520846157605,-0.15291236866907237
178,0.03592041460500239,-0.05564840656910522,0.07944252052734654
179,-0.09324722634358634,-0.018261423152958818,-0.050983442113220534
180,0.07509793012465828,0.14882444042261803,0.08744480857574774
181,-0.22946181112092429,-0.13561961100338782,0.030668733406513667
182,0.27345924800006316,0.1603469080492943,-0.014956832689180272
183,-0.08652735769779257,-0.04616067601935508,-0.014502611161683165
184,0.052467770166217065,0.18317650491474446,-0.02638257433464449
185,0.1073591116497115,-0.08098859188430968,0.14683761660711547
186,-0.21366311321763892,-0.1307632452548171,0.05606864897763782
187,-0.0759543111595266,-0.07942051054978372,0.20848553353077304
188,0.036507278120677736,-0.11748671501192225,-0.030446645044889864
189,-0.014848626211910175,0.002962147058921817,0.011886905610148258
190,0.001553386524749182,0.04031440003917697,0.11238488440882036
191,-0.09736113862349674,0.028177501432415708,0.013955215895300074
192,-0.060426279924191056,0.03790238765424492,-0.089835311968755
193,0.32143040287218644,0.1889027011509052,0.03891336345680963
194,0.01117587782276852,-0.17442268399403352,0.09124549107041471
195,-0.14149407801334596,0.02794152958432501,-0.0427112512223257
196,0.20009218081945596,0.06540797649809,-0.15565163656791114
197,-0.044410054370340984,-0.01544416889310674,-0.01970006564343988
198,-0.011429536923419695,-0.00047870798603746184,-0.016059160270943177
199,0.022915297804002248,0.04345839468507013,-0.00694983707482438
200,0.32831632417190043,-0.036786631874884304,-0.10600672151824575
201,-0.11290488427522541,0.1675846845016446,0.2745456640621007
202,-0.06514542152070729,-0.09214022969510656,-0.14522036102469257
203,0.002152666668678027,-0.01394993468147697,0.09592244255428611
204,-0.0014842739856580078,-0.149173976309637,0.05778307008715382
205,-0.0945538092436716,0.08782628987480562,-0.16155638176430495
206,0.07087018960746203,-0.03662301470368877,0.004645580163200207
207,-0.14285348611090612,0.06377512641989748,-0.10894853814465297
208,0.008169249154018288,-0.009711289572448848,0.11137943822711274
209,0.05208538151321643,0.0746779016342356,-0.2284707777880962
210,0.10459518218362869,0.0434341326185053,0.04710455727626869
211,-0.07571275177514772,-0.05694613506967702,0.010576924370895848
212,0.07788940470104086,0.09063949108797507,-0.012494258958902844
213,0.026484683333200785,0.044015129191856045,-0.06019073841565096
214,-0.1294577953329258,0.18722427788126128,-0.07783910858856516
215,0.10912127507123821,0.18113734270594092,-0.08701040749561226
216,0.0029076939001194384,-0.07432142123741221,0.011166292451074526
217,-0.2327360191636898,0.12023270260899213,-0.06406935852078523
218,0.0685881861324429,-0.04856197302270142,0.06801675644581455
219,0.13430024129330734,-0.00917900868168307,-0.04580206363716202
220,0.03627305464210574,-0.06510200439192429,0.0436370335613738
221,-0.05143271662238723,-0.008087531339315264,0.03669649933740988
222,-0.030356008112245085,-0.061719275369645596,-0.034217067386956915
223,0.1578681761702306,-0.12248517341993644,-0.08944578496010963
224,-0.021240568053957305,-0.11992371320634654,0.030383536018013902
225,0.05503822606062849,0.16449843421479135,0.22301844841321625
226,-0.2510227278666513,0.09257538527739134,0.018872311943102214
227,0.009491248365619528,-0.09613146087538098,-0.2009090605476047
228,0.06598202242440913,-0.023002088246762503,0.06448060678676577
229,0.033535146815656475,0.06404392974522029,-0.2051862857828894
230,-0.12689220113379623,0.11818819014549566,0.1706140691009364
231,0.09714187272145336,-0.030662049399787554,-0.00026184752280591916
