"Sp1.TL1","Sp2.TL1","Sp3.TL1","Sp4.TL1","Sp5.TL1","Sp6.TL1","Sp7.TL2","Sp8.TL2","Sp9.TL2","Sp10.TL3"
0.0246482664513125,8.94528158546639e-17,0.0841688040729524,0.00177516169427168,2.51630316071383e-13,7.19295341178275e-07,0.0249951795885261,0.0214951777585759,0.034571623566126,0.0171549828880172
0.0128148415806438,0,0.0603387243274639,0.00148446277007897,3.05512089866568e-13,6.92013290745322e-07,0.0326234520961041,0.0515614337399049,0.0367447521393511,0.0134442198450006
0.0103713593051111,0,0.0261445663352656,0.00170933796691796,2.90250315641519e-13,6.37956851539348e-07,0.0341597978528808,0.10422097228239,0.0372241934882181,0.0178762227832541
0.00469593682030462,0,0.00688987699535737,0.00178541494608069,2.74042929099624e-13,5.90715840579696e-07,0.0383400988648532,0.101051135045654,0.0504416471363729,0.0149868241227518
0.00233086528956187,0,0.00218281592342075,0.00192738921369418,2.28204293211152e-13,5.98833798162833e-07,0.0371156029662503,0.106523493427261,0.0480597787721309,0.0187518670761162
0.00119564457978688,0,0.000534834868885818,0.00159643215028391,1.4657223235805e-13,5.0495626330528e-07,0.0370390732352858,0.154790825216283,0.0495233508309448,0.0354021424118864
0.000658270793881437,0,5.50815744009765e-05,0.00105701357864299,1.0669494648147e-13,4.7388359076721e-07,0.0301843396718024,0.212773349406356,0.0494262277422456,0.0360847394191759
0.000414070894713561,0,4.99014295152595e-06,0.000748848202977229,8.45612227267886e-14,3.22908337764275e-07,0.0273743898610754,0.1809551803829,0.0349568401119944,0.0300902527642716
0.000339892866421618,0,4.64528908990794e-07,0.000571211468722394,7.20905586873463e-14,3.17946635413199e-07,0.0326198530119753,0.225182516963253,0.0347428769573451,0.033619881648696
0.000175141147198074,0,3.08736258702977e-08,0.00065025282470235,6.94369035228455e-14,2.36148795485492e-07,0.0386937273465886,0.222202896897175,0.0326393991972288,0.034836858448521
9.54776019611291e-05,0,2.16782491443312e-09,0.000644301618552206,5.68734213425286e-14,2.89248578191421e-07,0.0371635277828068,0.165802084141018,0.0375545525648166,0.0455163426750465
7.18378149577863e-05,0,2.31389019445907e-10,0.000655034722600646,6.40783445982548e-14,2.36902813053902e-07,0.031613236074753,0.141636320357611,0.0218417001257306,0.0429737475304526
